data	data	848232	527564	998716	938848	170032	101864	652868	451944	95460	27812	348104	459716	421372	485836	254328	119084	298580	120408	865460	1.2596e+06	76788	91360	495412	424000	50008	125184	111472	117480	794012	594684	444652	524368	321800	841420	129444	123720	368536	445396	142428	350336	50788	67328	215972	266824	162400	328940	215284	239732	297756	303496	558124	245836	211816	97660	594420	561320	442200	253372	267388	109004	322588	74116	191104	111940	196576	95028	360844	405652	460640	387132	278824	370444	461872	462800	53820	28704	194348	185372	112660	55920	330052	148088	152784	50284	458404	193140	16120	15920	515616	163644	464088	354488	220188	217684	41952	85080	275480	232936	407940	349272	165856	111960	218116	180544	105928	92056	25708	2956	20392	53988	166516	117604	142964	73700	74068	44916	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
848232	Precentral_L	0	5366	32456	1548	0	0	34822	890	0	0	22158	570	6068	514	0	0	12712	0	11424	15070	0	0	110	0	0	0	0	0	15772	540	2992	576	698	5964	3678	2648	14058	2338	440	1398	118	0	370	0	284	0	0	0	774	0	6478	0	1698	0	3756	292	57324	0	2110	0	10084	0	5226	0	1660	0	2190	478	54996	5512	10440	808	10328	830	6342	224	22946	3774	4268	0	4038	0	218	0	6652	0	0	0	5088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
527564	Precentral_R	5366	0	1296	20920	0	0	1260	17832	0	0	926	5658	516	1386	184	164	1820	6904	2580	37620	0	0	0	92	0	0	0	0	7902	4670	116	200	452	3874	566	1352	1966	8162	0	2494	0	0	0	738	0	862	0	220	0	1082	0	1690	118	1012	3016	5694	1608	23968	0	142	0	1394	0	5978	0	386	0	1482	4918	28478	1812	8094	1822	4854	92	730	1418	6522	408	1510	1428	2254	0	0	1910	4450	0	0	4812	2034	354	112	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
998716	Frontal_Sup_L	32456	1296	0	8156	10332	0	82890	2718	3344	0	11490	5486	18238	6208	10112	0	4884	0	56844	20840	470	0	47000	12262	2336	90	4958	0	21786	5984	22568	9386	9100	17534	536	0	2756	122	114	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	854	0	2760	0	0	0	216	0	0	0	0	0	100	0	11272	636	5466	580	28710	826	2728	272	6826	290	514	0	1572	0	2014	0	352	0	0	0	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
938848	Frontal_Sup_R	1548	20920	8156	0	112	7366	3912	55578	0	2504	342	21754	1884	25368	862	6918	116	3748	16198	59390	152	778	11422	36170	110	7658	194	5382	3496	21110	8128	30494	6878	30892	224	156	96	8692	0	3652	0	0	0	92	0	102	0	0	0	0	0	122	0	550	182	5710	138	1310	0	0	0	0	0	152	0	0	0	188	132	296	2170	17032	3350	19626	0	1392	152	1288	0	480	120	952	146	158	0	252	0	0	318	476	0	88	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170032	Frontal_Sup_Orb_L	0	0	10332	112	0	0	3622	0	13658	0	0	0	2698	0	11744	0	0	0	294	102	2202	0	7270	726	5284	0	10412	0	2780	0	6078	430	142	244	0	0	0	0	92	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	4606	0	0	0	0	0	0	0	0	0	1710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101864	Frontal_Sup_Orb_R	0	0	0	7366	0	0	0	1090	0	3256	0	0	0	464	0	3178	0	0	0	920	98	1974	0	3416	0	8412	0	10678	0	510	0	2666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	2910	0	3888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
652868	Frontal_Mid_L	34822	1260	82890	3912	3622	0	0	2016	4176	0	14778	1262	33514	1396	9816	0	1624	0	19256	6284	322	0	17758	3656	0	0	1518	0	17064	1336	10676	2854	4416	5044	0	0	1112	426	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	276	6858	0	0	0	328	0	600	0	88	0	0	0	586	296	2726	306	16628	1024	448	240	1214	582	218	0	1104	0	3440	0	736	0	0	0	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
451944	Frontal_Mid_R	890	17832	2718	55578	0	1090	2016	0	0	2042	228	17952	1036	23258	494	6782	0	416	5484	13416	0	0	3120	9360	0	712	88	478	1466	9260	3954	6158	4434	11244	0	0	0	3274	0	2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2226	126	976	0	0	0	0	0	142	0	0	0	0	0	90	908	2602	826	9022	0	490	328	798	0	0	0	196	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
