data	data	608532	279256	993904	756100	134572	95960	477124	228560	71512	29116	281916	184088	336408	150772	135540	125768	308040	121712	718084	646864	44676	43628	305572	350136	15692	86776	41336	47964	721844	216176	292220	419104	107560	563740	150812	139156	176040	320072	111532	235204	17848	50756	237956	226584	165576	291588	263472	250208	141224	308724	524532	230100	196812	81372	328476	452352	356664	190420	175440	135412	234616	198912	130204	176896	161056	165868	261116	452312	260868	154040	213612	339896	359192	308988	59124	8548	99500	231592	80912	20940	222684	101232	65800	62420	327572	300120	25172	33844	257928	232960	493316	494496	256824	298996	55664	91824	327316	251600	453664	516196	204740	162536	228196	268852	165384	111568	13380	2848	19484	83356	260496	221108	240288	118360	78816	41952	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
608532	Precentral_L	0	6774	19888	2348	0	0	24832	1066	0	0	14656	0	1138	0	0	0	21894	0	11422	13102	0	0	492	102	0	0	0	0	21832	0	1336	318	764	4170	2394	120	1956	596	98	128	0	0	512	0	144	0	0	0	194	0	10568	0	3646	0	370	0	40632	1898	3450	124	4382	288	2206	288	1914	0	1360	0	38662	2202	842	1638	5928	100	792	0	3990	4474	5976	0	4484	150	0	0	6314	122	0	0	4718	358	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279256	Precentral_R	6774	0	1956	22262	0	0	1084	11730	0	0	0	6124	0	556	0	0	138	4270	2310	5664	0	0	0	182	0	0	0	0	1048	4892	0	278	0	840	148	162	230	5948	0	696	0	0	0	0	0	0	0	0	0	506	0	0	0	0	0	618	4630	12660	0	624	0	1908	0	1958	0	0	0	1090	1102	4716	300	4622	1190	5312	374	0	1104	16756	0	0	124	312	0	0	0	1090	0	0	0	1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
993904	Frontal_Sup_L	19888	1956	0	3840	13720	0	63298	634	5490	0	22478	0	32946	0	12216	0	13480	0	92826	14426	0	0	39470	1938	866	0	436	0	53352	0	17854	5178	2634	10074	0	0	3108	416	684	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	6104	206	0	102	0	340	236	346	0	0	0	0	1588	0	4778	576	29774	368	7688	0	4848	1162	1690	0	2524	0	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
756100	Frontal_Sup_R	2348	22262	3840	0	0	5580	1180	28316	0	1776	346	16110	326	16396	0	8670	316	8284	6860	49974	0	0	5832	36878	0	3356	0	892	2278	12852	5142	28772	194	10862	0	0	216	3200	0	1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	964	958	884	0	196	0	410	0	484	0	0	0	0	584	0	9884	31618	5084	18012	170	780	822	22588	0	0	128	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
134572	Frontal_Sup_Orb_L	0	0	13720	0	0	0	1582	0	8718	0	96	0	5610	0	7952	0	0	0	3044	322	162	0	4050	0	1962	0	2840	0	9742	0	1984	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	0	4342	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
95960	Frontal_Sup_Orb_R	0	0	0	5580	0	0	0	732	0	2304	0	298	0	0	0	898	0	288	0	352	0	0	418	6110	0	8680	0	5262	0	0	254	4768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7712	0	4324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
477124	Frontal_Mid_L	24832	1084	63298	1180	1582	0	0	196	3034	0	15736	0	34352	0	8828	0	3316	0	13210	3528	0	0	12812	352	0	0	108	0	21714	0	4908	888	320	2866	0	0	1942	168	210	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	2466	0	0	0	0	0	0	0	0	0	0	0	216	0	1098	332	5102	0	388	0	4024	904	2598	0	708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
228560	Frontal_Mid_R	1066	11730	634	28316	0	732	196	0	0	1648	186	11340	120	15556	0	7582	104	2560	650	1114	0	0	0	4056	0	160	0	0	512	7226	536	3686	0	282	0	0	0	1768	0	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654	912	692	0	0	0	116	0	116	0	0	0	0	0	0	954	2392	130	5334	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
