data	data	367176	264756	840700	786064	128084	99936	362136	215028	65904	34488	225824	169660	228892	99884	152272	79260	186260	120660	746844	808228	53464	103132	326240	354368	54212	119648	22236	80144	524648	260504	242476	424040	108376	498280	133132	185564	252604	314596	90240	190260	24580	56840	263736	298816	183076	304364	206780	284348	186388	277160	415024	302124	179244	117904	281304	388896	302380	248196	136724	81924	153272	121884	117296	123064	101756	90156	290464	329636	160872	209408	229112	336656	291764	333232	51908	52916	105988	174764	57184	42380	176744	118176	61728	56772	258476	288500	28280	27864	256632	277524	455232	467072	342068	317984	66480	59344	259436	229128	420124	430432	249068	179216	318988	376992	111728	146084	22572	19720	37240	71440	193012	183572	229540	154156	102384	23008	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
367176	Precentral_L	0	1536	26218	3502	0	0	12852	248	0	0	10576	178	2124	0	0	0	6974	0	28412	5982	0	0	0	124	0	0	0	0	8160	0	214	170	230	674	1250	960	6778	604	984	0	0	0	406	0	464	0	0	0	0	0	756	0	428	0	146	0	30018	144	164	0	2122	0	556	0	336	0	668	140	6392	0	2104	580	5214	118	554	0	5976	1360	1298	0	1908	0	0	0	1118	0	0	0	1868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
264756	Precentral_R	1536	0	378	10770	0	0	134	5356	0	0	0	6396	0	0	0	0	0	2342	1388	4774	0	0	0	0	0	0	0	0	0	1766	0	0	0	3080	536	2634	492	4464	0	508	0	0	0	1352	0	1358	0	984	0	700	0	1388	0	362	0	588	496	31096	0	650	0	2320	0	4608	0	752	284	5354	310	15198	480	3442	802	1142	346	234	242	4826	0	622	0	1616	0	0	0	2794	0	0	0	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
840700	Frontal_Sup_L	26218	378	0	8596	8162	0	61186	1092	2554	0	22016	0	16334	0	6514	0	11524	0	89718	13100	0	0	41298	1430	2972	0	0	0	41952	0	9776	2136	2680	4150	310	166	3576	118	348	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	214	0	5828	0	110	0	416	0	264	0	0	0	0	0	2274	0	5902	284	14298	142	2058	0	2120	588	2058	0	2484	0	784	0	986	0	0	0	1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
786064	Frontal_Sup_R	3502	10770	8596	0	616	3010	1216	29366	0	432	418	11462	642	6744	278	1546	214	4134	11884	80844	0	260	12510	44196	0	5266	0	578	2640	8950	6762	33726	620	30058	1946	2228	1582	5198	246	1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	618	148	804	0	0	0	92	0	136	0	0	162	0	1356	128	5842	17370	662	14612	0	1116	2292	13130	0	0	132	272	0	0	0	158	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
128084	Frontal_Sup_Orb_L	0	0	8162	616	0	0	1602	298	10470	0	0	0	926	0	8734	0	0	0	920	372	454	0	6728	0	5008	0	3688	0	3174	0	4184	178	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3214	0	5104	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99936	Frontal_Sup_Orb_R	0	0	0	3010	0	0	0	2126	0	3448	0	0	0	166	0	3550	0	0	0	1506	120	2632	0	2466	472	7718	362	9046	0	1448	1114	2438	0	256	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	4306	98	3278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362136	Frontal_Mid_L	12852	134	61186	1216	1602	0	0	136	3026	0	8324	0	25910	0	6768	0	652	0	20688	700	0	0	16536	872	136	0	0	0	13946	0	1080	298	1316	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1562	100	0	0	0	0	0	0	0	0	0	0	0	0	376	242	396	128	154	0	258	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215028	Frontal_Mid_R	248	5356	1092	29366	298	2126	136	0	0	1120	144	12848	276	12188	136	2472	0	1164	658	8878	0	0	628	4320	0	200	0	0	1120	3562	384	3230	0	3428	162	388	142	1544	0	188	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	126	100	482	0	0	0	278	0	448	0	278	130	0	0	0	3686	1342	346	658	0	0	0	1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65904	Frontal_Mid_Orb_L	0	0	2554	0	10470	0	3026	0	0	0	0	0	2086	0	9790	0	0	0	0	0	0	0	348	0	438	0	1360	0	1316	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34488	Frontal_Mid_Orb_R	0	0	0	432	0	3448	0	1120	0	0	0	0	0	0	0	5156	0	0	0	412	0	210	0	96	0	638	0	1104	0	1382	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1340	0	1706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
225824	Frontal_Inf_Oper_L	10576	0	22016	418	0	0	8324	144	0	0	0	0	15210	0	0	0	10616	96	18660	428	0	0	160	0	0	0	0	0	15350	0	344	112	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5312	0	0	0	0	0	0	0	0	0	0	0	0	0	382	96	1474	0	0	0	0	0	632	0	1258	0	908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
