data	data	425108	181440	1.09683e+06	817724	130892	80592	620848	236504	57264	23476	187036	118248	195868	163508	130936	80112	223616	55664	788244	943636	89168	65724	529256	419312	36648	131988	81236	55312	447220	237956	413180	571284	178380	564152	117556	142744	190396	197580	79244	121728	38268	46024	146288	266476	143536	431312	256892	270384	166276	370460	428848	205920	160544	111164	350296	281064	322600	390896	187328	209008	187332	138468	180808	166776	168424	186260	175424	519708	217420	389028	291568	324844	361432	194752	91312	20016	63968	127140	73804	12256	185056	113292	71464	33856	343300	353364	39100	9044	265640	268752	484968	476080	394960	277576	29204	45248	346768	281608	476072	503184	322836	178728	367864	390040	110444	161384	30288	9184	47760	79908	340856	232240	193032	228580	137504	16592	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
425108	Precentral_L	0	340	23214	1688	0	0	15220	0	0	0	8964	0	1114	0	0	0	12022	0	13558	9942	0	0	1374	0	0	0	0	0	7374	0	1148	854	1130	3132	932	0	5430	0	966	0	0	0	0	0	140	0	0	0	0	0	3400	0	2420	0	2770	0	23592	0	366	0	3996	0	3474	0	772	0	148	0	17904	3462	5208	270	4812	0	4218	0	13144	258	4168	0	2904	0	166	0	3720	0	0	0	2840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181440	Precentral_R	340	0	0	6654	0	222	0	12798	0	274	0	5858	0	1298	0	294	0	1524	506	4656	0	0	0	214	0	98	0	0	0	3912	0	1334	98	316	110	148	0	4362	0	494	0	0	0	0	0	164	0	0	0	104	0	0	0	0	0	136	0	19506	0	0	0	1780	0	2546	0	0	0	210	1754	5210	0	4314	0	4062	0	280	0	3928	0	204	0	234	0	0	0	192	0	0	0	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.09683e+06	Frontal_Sup_L	23214	0	0	14956	9748	186	88084	2056	2734	0	13306	662	13814	938	8332	0	11490	0	92648	25816	260	0	57674	12706	2036	962	1248	0	30466	0	22726	10408	6850	12648	0	0	2032	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	6600	0	0	0	826	0	870	0	148	0	0	0	2288	0	15352	128	37016	0	12164	0	1636	154	638	0	872	0	548	0	296	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
817724	Frontal_Sup_R	1688	6654	14956	0	0	4624	8086	36326	0	764	166	7816	0	13154	0	4598	688	1824	19134	90610	0	0	12640	41758	0	4060	0	0	722	13816	8252	39038	1304	26324	0	0	596	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	1464	1014	0	0	122	0	206	0	0	0	0	0	562	0	8338	18066	2164	10330	428	710	304	3950	254	174	0	362	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
130892	Frontal_Sup_Orb_L	0	0	9748	0	0	0	784	0	8772	0	0	0	308	0	11144	0	0	0	276	0	2692	218	6060	194	4022	110	7374	174	3762	0	4546	370	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018	130	3586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
80592	Frontal_Sup_Orb_R	0	222	186	4624	0	0	0	758	0	2460	0	136	0	984	0	5038	0	0	0	366	0	712	1098	5140	0	7584	0	3320	0	1280	514	4238	0	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
620848	Frontal_Mid_L	15220	0	88084	8086	784	0	0	1584	2152	0	11468	568	35414	772	8184	0	3936	0	22654	10076	0	0	27826	5750	132	122	0	0	19974	0	8806	4608	2426	7796	0	0	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	4156	0	0	0	998	0	764	0	116	0	0	0	0	0	5132	108	8640	0	1894	0	184	146	360	0	226	0	292	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236504	Frontal_Mid_R	0	12798	2056	36326	0	758	1584	0	0	1002	0	6874	0	9692	0	2240	0	530	4838	12668	0	0	848	5090	0	218	0	0	0	3140	210	3692	152	7934	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1266	0	0	0	0	0	0	0	0	0	0	0	0	164	2414	0	788	0	0	0	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
