data	data	598308	278824	1.12502e+06	837052	90448	94284	445704	181040	83124	18504	255956	212644	237320	146460	143560	75904	201120	56908	1.04526e+06	1.0321e+06	92280	100632	295300	324812	33332	93452	70024	65984	629276	351648	199184	390244	133920	691964	121504	147164	178268	215592	65660	76388	32384	54728	181808	377136	159592	380468	119480	167800	162128	218268	408752	175684	119352	87556	231544	254888	252820	327748	83024	88856	218312	101556	106004	93832	162296	114864	199104	386580	419732	330500	274328	452764	411512	567980	49316	29560	122796	121368	80392	19664	142380	74204	95756	56976	241308	139480	23044	21884	149352	122136	382828	375504	260284	216224	13944	21056	226356	186428	348860	335648	173116	41548	213016	150752	71384	52616	20148	16148	38692	29680	155448	172396	156844	96012	29996	34336	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
598308	Precentral_L	0	2540	31346	2548	0	0	13064	198	246	0	6452	0	1090	0	252	0	8974	0	32498	21256	0	0	0	0	0	0	0	0	16544	414	0	0	1350	14838	3198	706	6934	256	934	0	0	0	524	0	110	0	0	0	0	0	898	0	478	0	538	0	29264	350	0	0	4672	0	1670	0	482	0	716	260	45142	4642	4376	3112	9018	1108	2654	266	12598	176	6126	0	2318	0	122	0	1266	0	0	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278824	Precentral_R	2540	0	1008	13896	0	0	0	7704	0	0	0	9346	0	122	0	0	0	2758	1932	12508	0	0	0	0	0	0	0	0	178	3202	0	0	0	3268	770	594	0	4138	0	210	0	0	0	1316	0	410	0	0	0	422	0	648	0	576	0	214	188	22228	0	418	0	2074	0	3348	0	1032	0	1302	3862	9580	308	9062	0	5036	0	208	0	10650	0	0	0	642	0	0	0	736	0	0	0	978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.12502e+06	Frontal_Sup_L	31346	1008	0	8156	6434	160	73484	646	5156	0	24092	0	16712	276	9918	260	12638	0	105962	27088	962	118	36778	2088	428	0	1052	0	52862	1162	9684	4382	3006	5546	0	0	5248	194	1402	0	254	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	7100	150	0	0	638	0	0	0	200	0	0	0	12532	328	14300	2714	45818	2154	6696	288	12556	170	2022	0	818	0	5174	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837052	Frontal_Sup_R	2548	13896	8156	0	0	7130	298	19964	0	754	0	12636	202	9046	114	2278	120	776	19750	72774	0	142	11474	35558	0	3764	0	1240	798	21400	5496	22750	1932	26550	0	0	310	6774	0	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	1096	0	0	0	0	0	0	0	0	0	0	3020	0	4138	29884	842	49930	0	1438	0	18812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90448	Frontal_Sup_Orb_L	0	0	6434	0	0	0	654	0	9442	0	0	0	0	0	6058	0	0	0	1002	0	1854	336	864	0	1944	0	6136	0	1932	0	1502	0	0	0	0	0	0	0	138	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1978	182	4662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94284	Frontal_Sup_Orb_R	0	0	160	7130	0	0	0	1242	0	2494	0	0	0	0	0	1682	0	0	124	110	0	1650	414	4790	120	5174	0	6056	0	978	976	4978	0	140	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	4736	0	3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
445704	Frontal_Mid_L	13064	0	73484	298	654	0	0	0	6440	0	9586	0	26874	0	6182	0	2336	0	24858	1676	0	0	11232	116	0	0	0	0	19836	0	1734	1040	1834	410	0	0	1346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	532	0	0	0	600	0	0	0	0	0	0	0	1090	0	3910	616	9482	0	0	0	548	0	1282	0	136	0	1118	0	164	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181040	Frontal_Mid_R	198	7704	646	19964	0	1242	0	0	0	2516	0	7388	0	13514	0	4354	0	252	1432	3484	0	0	260	1074	0	0	0	0	0	10148	0	270	0	1912	0	0	0	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1170	0	0	0	130	0	124	0	114	0	0	114	0	536	938	0	9856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
