data	data	583276	278596	912872	740160	120872	117760	553740	222028	119124	94216	268500	251604	270412	216596	198816	166680	263352	161488	671896	641280	96680	154692	406368	377036	60760	134584	61972	105216	617076	507480	378552	482020	251248	532260	111308	122804	234592	326968	96768	265736	43512	96716	169924	266232	118948	254912	195492	224080	114372	287072	463824	279912	187616	64620	311688	441760	273112	158048	131348	89196	195516	132492	137364	89588	137736	162052	281708	267692	221580	105484	300868	411360	425064	494636	63520	31572	128816	159648	83920	35240	174176	157052	118128	78480	313728	172584	35156	26424	304152	168884	357116	340504	230972	235316	27928	65000	198736	228952	332284	309052	146176	78356	225668	235092	73548	102056	20016	7564	11100	47916	157956	102644	127956	87336	75440	36628	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
583276	Precentral_L	0	5218	27980	698	0	0	26690	268	90	0	17428	140	4720	0	292	0	15086	0	23208	8950	0	0	370	0	0	0	0	0	14872	0	994	106	1592	6560	1460	384	5886	106	1318	0	0	0	390	0	738	0	324	220	118	0	1980	0	446	0	1028	0	32312	764	300	0	3692	0	1366	0	178	0	1562	408	17688	4948	9166	1562	11474	0	3326	0	23654	3032	1596	0	1312	0	2040	0	582	0	0	0	1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278596	Precentral_R	5218	0	1722	11656	0	0	90	7342	0	88	0	4362	0	272	0	206	0	2630	3326	7162	0	0	0	336	0	0	0	0	326	2786	166	494	304	3712	1060	1548	918	3918	290	1162	0	0	0	522	0	234	0	460	0	590	0	606	0	0	90	760	0	15354	0	270	0	848	0	1532	0	148	0	770	4216	6422	654	10588	1172	4148	0	0	1002	26462	198	176	0	376	0	0	0	136	0	0	0	256	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
912872	Frontal_Sup_L	27980	1722	0	4378	4786	0	82064	216	4940	0	14010	706	17934	0	9726	0	10636	0	61856	10828	0	0	45112	7270	288	442	0	0	34196	720	25432	5750	8960	5538	106	84	2192	0	384	0	450	0	0	0	0	0	0	0	0	0	1196	0	0	0	408	0	5012	0	988	0	172	0	0	0	100	0	870	0	5460	90	15602	396	27420	242	2520	0	1544	0	1214	0	714	0	3426	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
740160	Frontal_Sup_R	698	11656	4378	0	0	5726	2090	39558	0	3784	0	17704	0	11976	0	4744	0	6276	11380	49682	316	1686	14660	37672	126	3438	222	1196	146	19350	6396	31574	2648	23850	268	378	312	2378	0	1340	0	808	0	0	0	222	0	0	0	194	0	102	0	0	0	1204	90	1746	0	0	0	100	0	110	0	0	0	322	242	0	652	17546	544	21518	0	1374	114	4844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120872	Frontal_Sup_Orb_L	0	0	4786	0	0	0	616	0	12830	0	0	0	100	0	12808	0	0	0	0	0	2160	172	2900	270	4994	834	5688	126	4164	0	2754	172	0	0	0	0	114	0	0	0	1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	752	104	2910	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117760	Frontal_Sup_Orb_R	0	0	0	5726	0	0	0	1822	0	7198	0	0	0	248	0	4742	0	0	0	0	1088	5416	0	2012	320	7430	706	9834	0	2286	520	568	0	0	0	0	0	0	0	0	0	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1040	2224	360	4338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
553740	Frontal_Mid_L	26690	90	82064	2090	616	0	0	236	4588	0	14484	592	30780	0	8300	0	6046	0	13598	1462	0	0	15276	1878	0	0	0	0	25224	572	5262	1410	6168	1918	0	0	1528	0	490	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	4020	0	0	0	0	0	0	0	0	0	0	0	1092	0	6628	198	9624	0	1414	0	320	0	0	0	220	0	1728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
222028	Frontal_Mid_R	268	7342	216	39558	0	1822	236	0	0	3452	0	9906	0	16178	0	4474	0	1028	1566	4710	0	238	364	1826	0	0	0	0	0	6740	0	1178	0	2504	0	0	120	316	0	180	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	2156	0	3372	0	238	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
