data	data	442956	379116	868824	851184	123760	40852	552320	170536	92236	16720	258484	173508	270296	129224	163732	54136	222828	182104	768472	703548	49188	53928	270356	295084	26880	61192	45712	37888	601964	428972	219276	499364	125760	465156	157432	195536	291520	407124	115368	299388	47824	54360	320420	482036	214484	305316	415388	327240	210116	304628	619876	191624	234596	134668	515252	629744	396752	312048	283944	155480	313800	71080	91560	117608	168856	95148	353996	412720	446744	226184	222140	390564	245596	268240	47564	17484	122640	141300	50116	18208	202408	117500	70224	44068	291812	176660	28660	12616	308184	217728	501200	608092	275656	310320	24240	43992	354272	325548	554344	511364	165640	69984	249836	212396	99800	115112	18336	11048	24224	70484	368612	350852	229528	137068	79104	38956	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
442956	Precentral_L	0	7462	9790	6502	0	0	21140	0	0	0	8124	0	248	0	0	0	9716	0	4048	14414	0	0	0	0	0	0	0	0	11892	178	0	238	154	7020	606	452	5646	408	706	396	0	0	0	0	0	0	0	0	0	0	3936	0	1116	0	5186	366	34114	1794	2894	0	6950	0	994	0	3156	0	2106	0	20936	6388	4906	1568	1428	140	262	0	4430	560	2406	0	3172	0	0	0	1032	0	0	0	2498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379116	Precentral_R	7462	0	2152	30950	0	0	206	7776	0	0	0	5548	0	146	0	0	0	3028	5948	26242	0	0	0	104	0	0	0	0	0	4826	104	686	0	2238	0	316	232	7752	0	3472	0	0	0	2092	0	324	0	94	0	674	0	184	0	468	0	4926	298	20790	0	2382	0	1160	0	1822	0	1052	0	1334	10512	6302	1438	7606	262	3118	402	282	1512	7398	0	394	0	750	0	0	0	502	0	0	0	2292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
868824	Frontal_Sup_L	9790	2152	0	9550	8056	0	73966	140	3082	0	19678	348	16290	0	5146	0	10786	372	85298	9976	0	0	37464	1458	180	0	0	0	37718	570	12430	3824	6720	1016	0	0	8808	142	996	0	0	0	0	0	0	0	0	0	0	0	518	0	0	0	2006	0	2314	372	542	0	386	0	96	0	0	0	162	0	4680	0	13026	3866	24368	586	3398	0	5390	918	136	0	3878	0	1246	0	0	0	0	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
851184	Frontal_Sup_R	6502	30950	9550	0	0	620	480	25744	0	0	368	10574	410	9294	110	1958	0	10604	19262	77904	0	0	7420	37538	0	2582	0	104	870	16410	4208	49080	2156	22570	0	192	212	4254	0	1692	0	0	0	152	0	0	0	0	0	136	0	0	0	0	0	1196	276	2922	0	274	0	280	0	428	0	226	0	156	10584	0	2860	26196	374	10328	346	1322	1468	11742	0	126	0	186	0	154	0	98	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
123760	Frontal_Sup_Orb_L	0	0	8056	0	0	0	722	0	11004	0	176	0	922	0	9984	0	0	0	460	0	1756	228	4344	0	1960	0	5268	0	5310	0	3418	0	174	0	0	0	106	0	116	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1288	0	6134	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40852	Frontal_Sup_Orb_R	0	0	0	620	0	0	0	310	0	1898	0	0	0	344	0	1780	0	0	0	0	0	908	0	292	0	4968	0	6764	0	278	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1314	0	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
552320	Frontal_Mid_L	21140	206	73966	480	722	0	0	0	5476	0	16074	0	35716	0	11418	0	9304	0	16164	558	0	0	15062	202	0	0	0	0	29108	0	4318	370	5072	354	0	0	3798	0	202	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	702	0	4590	0	730	0	2334	0	100	0	104	0	156	0	432	0	6004	1048	3522	0	0	0	1056	156	288	0	3408	0	762	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170536	Frontal_Mid_R	0	7776	140	25744	0	310	0	0	0	704	0	6440	0	5120	0	2168	0	4198	346	1134	0	0	896	1918	0	0	0	0	102	5078	0	2296	0	1666	0	0	0	2590	0	930	0	0	0	182	0	0	0	0	0	164	0	0	0	0	0	852	0	3542	0	370	0	132	0	304	0	126	0	0	0	0	0	1306	0	6634	0	974	0	682	0	150	0	174	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
92236	Frontal_Mid_Orb_L	0	0	3082	0	11004	0	5476	0	0	0	0	0	3646	0	13868	0	0	0	168	0	422	0	0	0	0	0	514	0	5114	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	2284	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16720	Frontal_Mid_Orb_R	0	0	0	0	0	1898	0	704	0	0	0	0	0	974	0	3568	0	0	0	0	0	88	0	0	0	272	0	444	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258484	Frontal_Inf_Oper_L	8124	0	19678	368	176	0	16074	0	0	0	0	464	14360	0	454	0	13846	0	13654	144	0	0	598	186	0	0	0	0	24380	176	2586	274	674	0	0	0	1904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	1368	0	0	0	182	0	0	0	0	0	0	0	0	0	1636	460	1466	0	0	0	0	0	256	0	2770	0	2158	0	0	0	0	0	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173508	Frontal_Inf_Oper_R	0	5548	348	10574	0	0	0	6440	0	0	464	0	526	10480	124	316	0	3978	368	5116	0	0	0	2426	0	0	0	0	964	15500	210	3590	0	0	0	0	0	2156	0	1186	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	1170	0	1812	0	0	0	0	0	0	0	0	0	0	0	0	1274	5258	0	5360	0	408	0	232	0	238	0	102	0	186	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270296	Frontal_Inf_Tri_L	248	0	16290	410	922	0	35716	0	3646	0	14360	526	0	0	14074	0	946	0	5362	180	0	0	2380	188	0	0	0	0	29474	274	3006	298	2144	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1328	422	1828	0	0	0	0	0	0	0	116	0	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
129224	Frontal_Inf_Tri_R	0	146	0	9294	0	344	0	5120	0	974	0	10480	0	0	0	5566	0	94	0	3010	0	0	0	4702	0	272	0	0	0	12196	180	4642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	3870	0	3626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163732	Frontal_Inf_Orb_L	0	0	5146	110	9984	0	11418	0	13868	0	454	124	14074	0	0	0	0	0	1340	0	1572	224	230	0	108	0	1350	0	13924	110	330	0	210	0	0	0	92	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	728	136	4224	0	0	0	0	0	0	0	0	0	1852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54136	Frontal_Inf_Orb_R	0	0	0	1958	0	1780	0	2168	0	3568	0	316	0	5566	0	0	0	0	0	450	0	1340	0	112	0	0	0	434	0	6122	0	216	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	738	0	2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
222828	Rolandic_Oper_L	9716	0	10786	0	0	0	9304	0	0	0	13846	0	946	0	0	0	0	0	6818	0	0	0	0	0	0	0	0	0	20234	0	0	0	328	0	0	0	1406	0	0	0	0	0	0	0	0	0	0	0	0	0	380	0	394	0	2642	0	6688	0	170	0	236	0	1336	0	290	0	160	0	0	0	172	0	336	0	0	0	122	0	3668	0	13836	0	1948	0	2018	0	0	0	3634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182104	Rolandic_Oper_R	0	3028	372	10604	0	0	0	4198	0	0	0	3978	0	94	0	0	0	0	678	2884	0	0	0	0	0	0	0	0	0	24408	0	326	0	134	0	168	0	5568	0	2914	0	0	0	432	0	0	0	0	0	154	0	0	0	0	0	2312	0	5514	0	486	0	0	0	4594	0	142	0	346	100	152	214	1754	0	4120	0	190	0	2882	0	1810	0	4392	0	186	0	502	0	0	0	1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
768472	Supp_Motor_Area_L	4048	5948	85298	19262	460	0	16164	346	168	0	13654	368	5362	0	1340	0	6818	678	0	42782	0	0	4596	1842	0	0	0	0	21804	908	4574	8780	9302	17924	1532	584	6514	194	466	92	0	0	0	0	578	0	0	0	492	0	88	0	0	0	1534	0	1312	674	0	0	0	0	92	0	0	0	576	564	33248	126	12556	5384	18522	922	6242	0	14688	1540	0	0	1934	0	936	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703548	Supp_Motor_Area_R	14414	26242	9976	77904	0	0	558	1134	0	0	144	5116	180	3010	0	450	0	2884	42782	0	0	0	694	5974	0	0	0	0	442	4822	4080	26190	3872	39594	592	1336	344	3386	184	2740	0	0	0	0	0	112	0	0	0	0	0	0	0	0	290	3198	582	1922	0	0	0	0	0	0	0	0	110	1290	27146	10598	1644	12880	248	3808	336	286	1484	6048	0	0	0	0	0	122	0	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49188	Olfactory_L	0	0	0	0	1756	0	0	0	422	0	0	0	0	0	1572	0	0	0	0	0	0	3482	0	0	932	0	3126	0	1582	0	2642	1054	0	0	0	0	106	0	400	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4182	2428	310	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
