data	data	477524	307904	1.00965e+06	853588	207800	206452	395728	208980	86988	29360	166876	212008	280456	327732	133292	108532	165696	159824	563716	851668	102024	109572	280568	388004	39156	102888	70760	96596	768468	393664	284872	371236	147544	406540	72132	147440	288112	237068	53500	114728	43916	53924	167728	256732	180964	260972	195092	261868	156896	263184	410696	173736	120300	91004	322684	363328	267328	180008	148908	115712	291864	99500	120772	120052	200852	160236	258164	315876	232448	131772	207832	566128	442452	410832	61464	47808	97200	182516	72880	41188	169868	109220	72384	36088	250960	249076	9404	9144	199364	199392	479264	350972	303400	280668	26076	40340	230884	176312	424340	345576	241148	103776	252432	214520	134708	104344	25216	8996	14012	36792	199764	186360	253280	96168	81468	31596	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
477524	Precentral_L	0	258	31810	1154	0	142	18266	152	0	0	9076	0	1778	356	0	0	5742	0	18514	10008	0	0	0	272	0	96	0	0	15318	0	132	210	1818	4472	766	296	11198	0	698	0	0	0	0	0	166	0	0	0	0	0	1224	0	0	0	240	0	27596	290	1334	0	7308	0	2580	0	5080	0	482	0	22956	2912	596	2560	12900	328	2934	100	7786	1928	3056	0	954	0	138	0	312	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307904	Precentral_R	258	0	2178	26588	0	76	0	5602	0	0	0	7068	168	74	0	0	0	5786	2488	13236	0	0	0	88	0	0	0	0	142	4540	0	0	0	0	0	120	0	10270	0	1108	0	0	0	0	0	74	0	0	0	170	0	0	0	0	0	1406	0	20024	0	382	0	3402	0	7500	0	240	0	396	100	2716	1926	3668	1666	9276	236	1100	386	16890	0	1144	0	832	0	0	0	282	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.00965e+06	Frontal_Sup_L	31810	2178	0	10786	10690	1270	68306	6790	888	0	13338	3284	15856	7214	2592	0	11088	90	60870	20430	0	0	36784	5438	912	722	0	0	51548	1420	15766	4450	10830	4576	0	222	11702	334	608	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	290	112	8458	1222	0	0	1222	154	222	364	368	0	0	0	6514	500	2574	13026	32362	4124	4990	718	8408	1892	1042	0	1782	0	1172	0	116	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
853588	Frontal_Sup_R	1154	26588	10786	0	184	9746	336	17912	0	1106	908	8142	802	16300	72	5038	540	12748	12226	70736	0	0	9600	45170	0	3856	0	0	3530	22238	6818	27938	684	19926	0	0	94	6784	0	1518	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	2934	314	1556	0	0	0	0	0	522	0	0	0	0	456	214	2038	23556	2390	28318	446	3524	1056	12802	0	1298	186	958	108	0	0	114	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207800	Frontal_Sup_Orb_L	0	0	10690	184	0	738	3852	0	12892	0	0	0	5488	348	14652	248	0	0	614	382	2466	1294	4810	170	2944	168	6256	730	14870	0	5548	224	278	206	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1854	880	9656	0	0	0	314	0	0	0	0	0	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206452	Frontal_Sup_Orb_R	142	76	1270	9746	738	0	0	1440	346	4538	0	0	0	1908	100	10328	184	0	672	1498	3674	6754	0	7184	524	9404	2208	12158	558	3336	1212	3824	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	3374	6852	1498	7298	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
395728	Frontal_Mid_L	18266	0	68306	336	3852	0	0	140	2682	0	7232	0	28742	248	2330	0	1320	0	5320	322	0	0	9862	310	0	0	0	0	21478	0	2784	256	5316	314	0	0	6722	0	152	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	3402	0	86	0	1230	0	0	0	230	0	0	0	0	0	0	358	4804	0	138	0	276	110	622	0	116	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208980	Frontal_Mid_R	152	5602	6790	17912	0	1440	140	0	0	1234	76	10478	576	20622	0	3336	0	1004	7426	3320	0	0	210	2140	0	0	0	0	1854	5558	216	456	0	1700	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	560	1082	0	0	496	786	0	1300	0	0	0	0	0	0	500	5802	376	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86988	Frontal_Mid_Orb_L	0	0	888	0	12892	346	2682	0	0	0	0	0	2862	0	12464	130	0	0	0	0	720	636	0	0	0	0	2500	346	2930	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720	122	2496	0	0	0	0	0	0	0	0	0	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29360	Frontal_Mid_Orb_R	0	0	0	1106	0	4538	0	1234	0	0	0	0	0	994	0	5724	0	0	0	0	0	0	0	0	0	326	0	168	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166876	Frontal_Inf_Oper_L	9076	0	13338	908	0	0	7232	76	0	0	0	0	9514	456	0	0	6508	0	1644	1044	0	0	96	0	0	0	0	0	17678	0	266	0	156	96	0	0	3658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	2712	0	0	0	1556	0	0	0	442	0	0	0	586	0	602	690	1834	0	0	0	218	84	672	0	980	0	1080	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212008	Frontal_Inf_Oper_R	0	7068	3284	8142	0	0	0	10478	0	0	0	0	146	8306	0	0	0	9540	3412	11052	0	0	0	124	0	0	0	0	372	22692	0	136	0	874	0	0	0	374	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	4248	0	180	0	712	0	1468	0	138	0	124	0	0	190	6722	146	5378	0	72	0	0	0	174	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280456	Frontal_Inf_Tri_L	1778	168	15856	802	5488	0	28742	576	2862	0	9514	146	0	3296	10112	0	752	0	2402	634	0	0	2996	296	0	0	0	0	29186	494	7822	590	3440	264	0	0	858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	0	0	0	308	0	0	0	0	0	0	0	106	0	3932	3826	1764	126	0	0	0	88	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327732	Frontal_Inf_Tri_R	356	74	7214	16300	348	1908	248	20622	0	994	456	8306	3296	0	212	4822	592	312	6048	9564	0	0	476	7308	0	606	0	0	8308	13876	1068	5172	100	6310	0	0	336	486	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	254	0	0	0	148	0	0	0	0	0	0	0	74	0	5530	25354	2304	2924	0	210	150	404	0	0	164	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
133292	Frontal_Inf_Orb_L	0	0	2592	72	14652	100	2330	0	12464	0	0	0	10112	212	0	0	0	0	206	76	1358	196	572	0	0	0	842	96	11230	0	904	0	320	0	0	0	392	0	156	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580	322	3686	0	0	0	0	0	0	0	0	0	2858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
108532	Frontal_Inf_Orb_R	0	0	0	5038	248	10328	0	3336	130	5724	0	0	0	4822	0	0	0	0	204	636	1298	2822	82	2286	0	1338	642	3074	0	5364	394	1352	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228	1356	510	834	0	86	0	0	0	0	0	202	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165696	Rolandic_Oper_L	5742	0	11088	540	0	184	1320	0	0	0	6508	0	752	592	0	0	0	0	342	406	0	0	0	378	0	184	0	0	18700	0	0	236	82	0	0	0	3072	0	0	0	0	0	0	0	96	0	0	0	0	0	936	0	0	0	804	0	7270	0	124	0	1064	0	1196	0	1200	0	118	0	514	0	94	1226	1198	500	0	196	972	0	4256	0	7224	0	1018	0	1970	0	0	0	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159824	Rolandic_Oper_R	0	5786	90	12748	0	0	0	1004	0	0	0	9540	0	312	0	0	0	0	98	12634	0	0	0	0	0	0	0	0	0	19228	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	2886	0	0	0	114	0	1340	0	0	0	0	0	0	78	1600	0	4042	0	0	0	74	0	4152	0	3130	0	192	0	308	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
563716	Supp_Motor_Area_L	18514	2488	60870	12226	614	672	5320	7426	0	0	1644	3412	2402	6048	206	204	342	98	0	44018	0	0	4526	6020	0	100	0	0	9146	2024	3314	7846	9090	20020	0	94	2298	380	84	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	116	1758	1274	0	0	324	154	128	368	96	0	144	0	17510	538	2360	9360	9152	2474	2112	110	496	1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
851668	Supp_Motor_Area_R	10008	13236	20430	70736	382	1498	322	3320	0	0	1044	11052	634	9564	76	636	406	12634	44018	0	0	0	1634	14000	0	242	0	0	5436	21454	2138	11686	1902	44686	0	2098	464	6298	108	1388	0	252	0	0	0	134	0	0	0	0	0	0	0	0	0	3102	406	4420	0	0	0	0	0	446	0	120	98	944	10914	16926	3368	23694	6356	22982	1658	2720	2428	8328	0	1156	0	1116	0	0	0	446	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
102024	Olfactory_L	0	0	0	0	2466	3674	0	0	720	0	0	0	0	0	1358	1298	0	0	0	0	0	7702	0	0	632	412	4840	3992	2528	0	3184	2546	0	0	0	0	200	0	520	0	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7956	2528	2160	0	0	0	0	0	0	0	0	0	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
109572	Olfactory_R	0	0	0	0	1294	6754	0	0	636	0	0	0	0	0	196	2822	0	0	0	0	7702	0	0	0	364	1174	3868	7838	0	2500	2802	2814	0	0	0	0	0	144	0	84	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7510	3718	2210	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280568	Frontal_Sup_Medial_L	0	0	36784	9600	4810	0	9862	210	0	0	96	0	2996	476	572	82	0	0	4526	1634	0	0	0	16986	1968	334	92	0	5630	78	18958	9638	4460	6950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	544	2570	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
388004	Frontal_Sup_Medial_R	272	88	5438	45170	170	7184	310	2140	0	0	0	124	296	7308	0	2286	378	0	6020	14000	0	0	16986	0	184	4946	0	0	1622	2966	7250	29248	442	18194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	120	0	222	8800	1080	8448	0	1972	0	0	0	0	146	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39156	Frontal_Med_Orb_L	0	0	912	0	2944	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	364	1968	184	0	2112	1470	230	648	0	3874	1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	1008	302	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
102888	Frontal_Med_Orb_R	96	0	722	3856	168	9404	0	0	0	326	0	0	0	606	0	1338	184	0	100	242	412	1174	334	4946	2112	0	340	4468	508	1276	1190	5910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	5358	560	5358	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70760	Rectus_L	0	0	0	0	6256	2208	0	0	2500	0	0	0	0	0	842	642	0	0	0	0	4840	3868	92	0	1470	340	0	2388	450	0	2466	820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4060	758	1294	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
96596	Rectus_R	0	0	0	0	730	12158	0	0	346	168	0	0	0	0	96	3074	0	0	0	0	3992	7838	0	0	230	4468	2388	0	0	1532	1248	1902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3598	2766	1170	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
768468	Insula_L	15318	142	51548	3530	14870	558	21478	1854	2930	0	17678	372	29186	8308	11230	0	18700	0	9146	5436	2528	0	5630	1622	648	508	450	0	0	740	12608	1502	2042	1626	226	126	26990	0	1612	0	3136	0	0	0	0	0	0	0	0	0	352	0	0	0	2666	0	4956	0	0	0	1890	0	504	0	1416	0	104	0	2402	328	7410	12810	38954	1662	214	504	6266	594	8364	0	6260	0	7124	0	1590	0	0	0	3336	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
393664	Insula_R	0	4540	1420	22238	0	3336	0	5558	0	228	0	22692	494	13876	0	5364	0	19228	2024	21454	0	2500	78	2966	0	1276	0	1532	740	0	150	2188	0	2214	0	76	0	4228	0	958	0	1236	0	0	0	0	0	0	0	74	0	0	0	0	0	3008	0	2858	0	82	0	184	0	486	0	72	0	146	0	266	646	13880	110	23424	0	394	0	86	0	2220	0	3892	0	496	0	802	0	0	0	1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
