data	data	507812	240292	949484	713308	206048	108256	353072	244436	74116	4524	256960	243372	299772	218200	221700	107604	182408	98252	847604	807380	128452	122304	314584	255160	18412	54432	92688	84844	671328	346292	232540	314000	138084	627444	108400	172304	355376	393340	102356	238576	45288	54404	213472	395580	207476	405536	300648	381728	206356	354528	432668	294076	162984	178740	470692	670520	274416	235784	105604	131832	223280	100520	86188	77776	143040	215944	264652	609380	271020	318864	276112	417084	239024	250196	28656	27040	179068	198668	85272	19100	208972	101496	128424	47008	284884	272268	14056	13288	240080	220848	641100	582148	389756	379944	31012	80408	364612	292768	676236	654112	242644	171960	368872	350252	115716	161912	20408	2856	39108	66112	320160	321416	255924	112724	113148	31516	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
507812	Precentral_L	0	1740	24804	3844	0	0	21816	878	0	0	7774	102	1444	0	0	0	6048	0	8520	10996	0	0	304	0	0	0	0	0	9824	0	0	0	1010	6868	2868	3480	13824	2776	2554	764	0	0	0	0	102	0	0	0	0	0	366	0	0	0	506	128	39316	352	338	106	6360	166	1902	0	1120	0	460	936	24940	874	4620	2526	5172	0	874	0	18380	4340	3992	0	2102	0	0	0	826	0	0	0	864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
240292	Precentral_R	1740	0	1220	16494	0	0	626	13600	0	0	0	7622	0	0	0	0	116	1472	1338	3786	0	0	0	0	0	0	0	0	150	1028	0	296	0	1532	96	280	380	7104	0	1598	0	0	0	548	0	684	0	202	0	262	0	248	0	438	0	1456	562	13410	0	192	0	588	294	1396	0	574	0	2162	642	3738	104	12862	104	3380	0	662	762	12810	0	0	142	328	0	0	0	334	0	0	0	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
949484	Frontal_Sup_L	24804	1220	0	14930	8914	0	52002	1768	2268	0	25780	818	31090	772	6216	256	11052	208	82108	17096	0	0	45300	5418	156	0	0	0	51064	1438	12750	2234	2626	4880	102	110	8242	274	1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086	0	2142	0	0	0	302	0	124	0	0	0	0	0	3782	0	11292	2876	14164	650	2454	0	10902	882	298	0	2304	0	3346	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
713308	Frontal_Sup_R	3844	16494	14930	0	0	4428	1860	25080	0	0	0	12364	0	13394	0	4292	0	5760	25240	59668	0	0	6050	29458	0	2146	0	0	918	15760	3300	21964	1102	19444	128	328	542	4188	0	1496	0	134	0	0	0	0	0	148	0	0	0	0	0	0	0	574	354	934	0	138	0	156	0	0	0	0	0	154	4162	184	3776	23536	164	12766	0	1592	530	12100	0	0	0	316	0	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206048	Frontal_Sup_Orb_L	0	0	8914	0	0	842	1036	0	10184	0	0	0	2722	0	20006	214	0	0	274	0	5714	2204	4746	170	1624	0	9136	1140	14094	88	5788	1078	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4050	932	4018	0	0	0	0	0	0	0	0	0	3884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
108256	Frontal_Sup_Orb_R	0	0	0	4428	842	0	0	428	0	462	0	202	0	1362	816	4844	0	0	0	108	2670	4624	0	3442	236	5554	1396	9272	0	3242	948	1594	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2246	1626	1010	2568	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
353072	Frontal_Mid_L	21816	626	52002	1860	1036	0	0	572	2692	0	8630	202	25322	0	6438	0	3080	0	5740	2488	0	0	6326	700	0	0	0	0	14052	220	1710	256	506	788	170	96	3560	178	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2008	0	0	0	584	0	0	0	456	0	0	0	190	0	4754	592	2270	118	100	0	2380	370	580	0	336	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
244436	Frontal_Mid_R	878	13600	1768	25080	0	428	572	0	0	0	92	13908	0	16574	90	4042	112	506	1888	2088	0	0	1186	4788	0	100	0	0	1092	6616	392	3312	0	3488	118	286	532	1946	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	536	652	0	0	0	104	274	160	0	0	0	86	202	102	714	5514	112	3486	0	824	854	2504	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74116	Frontal_Mid_Orb_L	0	0	2268	0	10184	0	2692	0	0	0	0	0	2218	0	11986	0	0	0	0	0	240	0	0	0	296	0	1748	0	3990	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	140	0	0	0	0	0	0	0	0	0	1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4524	Frontal_Mid_Orb_R	0	0	0	0	0	462	0	0	0	0	0	0	0	0	0	1506	0	0	0	0	0	0	0	0	0	0	0	96	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
256960	Frontal_Inf_Oper_L	7774	0	25780	0	0	0	8630	92	0	0	0	0	13832	0	0	0	13462	0	21132	0	0	0	3116	0	0	0	0	0	20034	0	132	0	0	0	0	0	1408	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	2926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1150	0	0	0	110	0	880	0	2212	0	5108	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
