data	data	412148	205448	942476	813360	126504	122208	629548	270204	93696	46772	257144	143956	284964	101292	212536	102452	207020	72364	625572	715232	101640	133688	459240	427928	79864	97812	69736	81308	546848	299772	453976	506300	166748	449140	97332	103364	236712	287780	114332	219372	81272	95028	225648	247032	147864	290388	270568	291216	200296	287036	476112	226412	186212	59968	351908	382456	268180	183820	110188	68360	161600	77408	89224	87004	140060	85224	275404	354648	342728	141976	280844	401940	374188	399188	42788	36216	90732	128884	78464	16312	234288	115400	161820	92792	294184	198312	40464	27588	236644	158820	446112	427500	285452	294428	49248	57744	285480	257312	510832	433656	237776	145144	274324	358240	114720	199828	13388	6448	23104	71024	243264	275888	212632	157640	164908	43596	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
412148	Precentral_L	0	1574	17230	2358	0	0	14960	0	0	0	12242	424	1812	0	0	0	8538	0	15050	12068	0	0	438	0	0	0	0	0	8570	226	1076	258	196	2738	496	524	6234	260	820	102	0	0	0	0	0	0	212	330	120	0	3864	0	0	0	146	0	26264	278	1984	0	4772	0	1642	0	2682	0	1218	0	16872	2524	2104	1762	6440	0	1632	0	13964	608	5780	0	1918	0	0	0	492	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205448	Precentral_R	1574	0	2956	11280	0	0	244	4330	0	0	0	7258	0	148	0	0	0	1872	4012	8008	0	0	344	112	0	0	0	0	0	2030	594	388	218	904	332	1304	0	2380	0	126	0	0	0	898	0	1310	0	0	0	2118	0	1336	0	0	0	122	0	20742	0	464	0	840	0	1502	0	184	338	5154	2560	4600	750	1454	176	1006	0	0	136	5372	0	148	0	306	0	0	0	516	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
942476	Frontal_Sup_L	17230	2956	0	7938	5822	0	97760	3326	4694	0	13762	2242	22668	138	12302	0	4912	122	62286	5550	646	110	50188	12850	2138	198	800	0	32892	1280	30400	7682	7352	3296	0	0	2512	750	352	0	274	0	0	0	0	0	0	0	0	236	674	190	0	0	128	0	3286	938	620	0	484	0	0	438	164	170	350	622	5996	202	5554	2118	18596	1248	1862	0	1266	338	648	0	3426	172	3812	0	108	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
813360	Frontal_Sup_R	2358	11280	7938	0	224	5852	2738	44314	0	1292	388	4340	342	6110	0	2024	0	4206	12972	69810	0	0	14418	47468	424	4458	132	588	218	14068	7430	41590	2156	30178	0	110	182	7252	0	2860	0	0	0	0	0	0	0	0	0	184	0	112	0	0	0	3412	0	2090	0	112	0	174	0	232	0	0	0	478	2788	144	278	15362	182	21230	0	988	126	8002	0	132	0	480	0	102	0	190	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126504	Frontal_Sup_Orb_L	0	0	5822	224	0	188	802	0	10720	0	0	0	0	0	6938	0	0	0	0	0	2108	190	3274	780	8394	1466	6586	178	3582	0	5370	696	0	0	0	0	0	0	0	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1076	164	3888	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122208	Frontal_Sup_Orb_R	0	0	0	5852	188	0	0	1900	0	4054	0	0	0	104	230	3570	0	0	0	176	1340	2266	174	5374	702	6984	630	7050	284	198	1452	4488	0	0	0	0	0	0	0	0	318	426	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1652	5564	1054	4968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
629548	Frontal_Mid_L	14960	244	97760	2738	802	0	0	178	4754	0	14458	148	42964	0	15482	0	3144	0	17572	1150	364	0	26726	4948	258	0	106	0	24658	118	13290	2954	6436	2164	0	0	704	0	0	0	180	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	770	224	128	0	0	0	0	0	0	0	0	0	1964	0	1892	322	5138	0	308	0	692	0	368	0	1260	0	2280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270204	Frontal_Mid_R	0	4330	3326	44314	0	1900	178	0	0	3368	0	11304	0	13078	0	3468	0	2308	4310	5150	0	0	938	6068	0	0	0	0	0	10290	760	4022	254	4632	0	0	0	1718	0	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	0	1006	0	0	0	582	0	726	0	0	0	134	124	0	0	722	0	4276	0	0	0	150	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93696	Frontal_Mid_Orb_L	0	0	4694	0	10720	0	4754	0	0	0	0	0	1512	0	14298	0	0	0	0	0	362	0	422	216	2914	264	2474	0	810	0	1660	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	882	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46772	Frontal_Mid_Orb_R	0	0	0	1292	0	4054	0	3368	0	0	0	0	0	518	0	8330	0	0	0	0	0	230	0	468	0	686	0	656	0	842	132	270	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	0	1802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257144	Frontal_Inf_Oper_L	12242	0	13762	388	0	0	14458	0	0	0	0	128	16688	0	112	0	13708	0	5788	3342	0	0	868	346	0	0	0	0	14420	122	3600	1170	146	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	742	0	0	0	0	0	4558	0	646	0	308	0	0	0	188	0	262	0	782	0	2824	3394	722	0	0	0	110	0	1306	0	5766	0	5308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
143956	Frontal_Inf_Oper_R	424	7258	2242	4340	0	0	148	11304	0	0	128	0	0	6924	0	132	306	4672	2636	3150	0	0	104	248	0	0	0	0	542	13326	616	1684	0	558	0	0	0	990	0	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	138	1500	0	0	0	118	0	138	0	0	0	0	110	0	560	1690	0	3638	0	0	0	0	0	0	0	330	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284964	Frontal_Inf_Tri_L	1812	0	22668	342	0	0	42964	0	1512	0	16688	0	0	0	16172	0	2284	0	5676	280	0	0	1516	340	0	0	0	0	19696	0	3518	988	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	200	0	408	282	1352	0	0	0	0	0	0	0	728	0	2298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
