data	data	518344	352716	1.28714e+06	1.15439e+06	266716	239056	575232	311572	130764	64948	380840	304844	424320	272644	184836	188384	242100	195140	880608	988336	129804	183712	551372	715204	66068	149176	109024	77308	750132	587280	585140	812704	325096	750592	174572	247888	451880	451956	285436	419412	49160	67680	274956	390348	185872	453400	435204	513272	280504	506360	639048	502832	254076	148456	638696	721248	361340	239888	223764	190828	274064	260192	177036	147740	210976	254696	388760	626172	273156	206248	609172	830212	804924	653628	233608	279772	195636	256720	111584	91908	296248	236036	154288	111456	402808	397048	65564	82104	479784	291188	528572	586464	292220	487360	54544	67404	324672	305544	543168	543908	197068	234296	268608	329108	119692	147488	17860	6224	41540	70692	216388	250908	352256	179504	144300	43168	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
518344	Precentral_L	0	4698	20382	3366	176	0	21054	0	0	0	13770	0	5194	0	0	0	10188	0	13344	12534	0	0	540	1326	0	0	0	0	6350	360	288	1666	1736	5532	1650	1984	6472	1088	2142	334	384	0	0	0	0	92	728	200	356	94	2250	0	204	0	442	160	31728	2932	1376	0	3564	116	4740	120	1148	0	1128	268	32618	4582	2602	2230	2582	714	790	0	14600	856	1424	0	5026	0	524	0	1398	0	0	0	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
352716	Precentral_R	4698	0	2852	20108	0	176	1138	11084	0	0	0	7394	0	820	0	0	0	1656	2110	18250	110	162	0	746	0	184	0	0	628	1848	224	874	276	3310	578	1002	464	3482	0	2002	0	0	0	782	0	1604	0	1198	0	1684	460	2168	0	538	0	2022	1396	21626	132	510	126	1620	0	1604	92	1154	152	2802	3068	8674	2046	5778	1672	1990	970	430	1392	12898	490	734	0	1056	0	0	0	2338	0	0	0	2742	0	702	0	0	0	0	0	810	0	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.28714e+06	Frontal_Sup_L	20382	2852	0	19972	19490	938	64588	2246	5506	0	23610	506	30732	350	7708	464	14100	548	89018	23084	1716	2176	48040	16470	964	862	1400	288	39926	1830	28330	11626	11896	11206	240	242	3262	420	796	134	160	0	0	0	0	0	266	0	124	0	488	0	0	0	1044	90	11298	206	228	0	966	408	2720	478	170	248	244	0	4440	114	20280	15550	37382	9048	9824	4072	2880	1452	3088	0	4954	140	1112	0	880	0	0	0	1108	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.15439e+06	Frontal_Sup_R	3366	20108	19972	0	298	8722	5084	46416	0	3024	2640	18072	2174	28732	272	7528	694	2854	18930	65084	182	360	15848	62120	332	4278	0	430	5252	23120	10510	55002	3452	13410	140	190	886	3696	116	2550	0	138	0	0	0	128	0	722	0	130	200	128	0	126	106	2076	906	1452	0	118	194	992	146	1296	0	206	0	184	622	244	14000	38226	10224	21166	1906	4050	1108	12054	1234	1008	142	1412	372	94	0	662	0	0	136	1064	0	726	0	0	0	0	0	848	0	806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266716	Frontal_Sup_Orb_L	176	0	19490	298	0	824	4300	0	13612	0	986	0	5964	0	11638	450	230	0	1442	96	4666	3336	2136	672	3266	180	10184	422	14368	662	4538	1166	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5406	3666	9816	2374	4206	1538	130	0	0	0	100	0	420	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239056	Frontal_Sup_Orb_R	0	176	938	8722	824	0	114	3112	126	10648	0	378	0	1488	348	11664	0	298	380	1170	1724	5036	410	5930	284	9450	528	8076	938	8446	1072	3862	0	0	0	0	0	578	0	444	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2478	6302	1924	13412	842	6508	106	358	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
575232	Frontal_Mid_L	21054	1138	64588	5084	4300	114	0	474	4846	0	19302	228	39516	104	5214	0	1974	0	8986	5022	130	0	20444	6750	0	108	132	0	17702	404	9394	4850	6136	4740	214	186	2690	0	698	0	124	0	90	0	0	0	406	0	98	0	476	0	114	0	446	0	6278	100	130	0	3210	0	2764	0	90	0	268	0	864	0	1302	2600	4526	802	502	104	1614	616	1850	0	812	0	98	0	328	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311572	Frontal_Mid_R	0	11084	2246	46416	0	3112	474	0	0	3072	330	12470	346	20590	0	4238	0	464	856	9344	0	0	2948	9484	0	188	0	0	2146	4224	1264	3802	316	4850	0	0	656	226	0	262	0	258	0	0	0	0	0	0	0	0	294	0	0	0	0	110	0	216	0	0	0	136	0	128	116	0	0	0	0	0	940	1942	900	1768	108	314	364	1462	960	108	0	128	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
130764	Frontal_Mid_Orb_L	0	0	5506	0	13612	126	4846	0	0	0	186	0	6730	0	15906	100	0	0	314	0	1768	722	0	0	94	0	2724	0	5354	126	554	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1468	766	2612	408	638	232	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64948	Frontal_Mid_Orb_R	0	0	0	3024	0	10648	0	3072	0	0	0	192	0	1468	0	9148	0	0	0	0	0	212	0	198	0	334	0	328	0	1684	0	152	0	0	0	0	0	134	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	880	0	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380840	Frontal_Inf_Oper_L	13770	0	23610	2640	986	0	19302	330	186	0	0	2026	30042	96	654	206	11442	1350	11476	2458	0	0	6774	2590	0	0	0	0	16768	3706	6678	2630	1362	1726	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	7272	0	114	0	1070	0	1574	0	0	0	116	0	0	0	1848	3082	2212	1428	626	0	0	102	678	0	3234	262	3364	146	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304844	Frontal_Inf_Oper_R	0	7394	506	18072	0	378	228	12470	0	192	2026	0	1194	20254	0	3178	338	10374	942	8980	0	0	612	7374	0	270	0	0	1768	16096	2430	10946	0	4334	0	0	226	264	0	0	0	0	0	140	0	546	0	0	0	454	0	478	0	0	0	0	0	2028	0	0	0	246	0	220	0	0	0	730	0	0	412	5134	174	2356	0	150	124	218	448	2330	0	3490	300	838	0	592	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
424320	Frontal_Inf_Tri_L	5194	0	30732	2174	5964	0	39516	346	6730	0	30042	1194	0	0	11360	114	2052	900	8504	2266	148	0	7702	2468	0	0	198	0	25784	1946	9264	2008	1524	1718	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	2420	0	0	0	0	0	0	0	0	0	0	0	0	0	1142	1256	3936	728	660	0	0	0	204	0	274	178	1158	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272644	Frontal_Inf_Tri_R	0	820	350	28732	0	1488	104	20590	0	1468	96	20254	0	0	0	7472	0	3044	704	6180	0	0	874	9642	0	244	0	0	334	13886	530	10848	0	1778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	98	3994	0	940	0	0	0	0	100	706	0	750	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184836	Frontal_Inf_Orb_L	0	0	7708	272	11638	348	5214	0	15906	0	654	0	11360	0	0	162	122	0	618	0	4386	1598	206	202	130	0	3162	290	11914	232	1232	726	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2978	1560	5082	786	1092	504	0	0	0	0	0	0	1686	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188384	Frontal_Inf_Orb_R	0	0	464	7528	450	11664	0	4238	100	9148	206	3178	114	7472	162	0	0	2012	94	342	516	2560	0	1750	0	394	106	904	554	15074	352	2368	0	94	0	0	0	750	0	642	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1482	3256	1370	6126	556	2700	0	214	0	0	0	1908	0	1932	0	666	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
242100	Rolandic_Oper_L	10188	0	14100	694	230	0	1974	0	0	0	11442	338	2052	0	122	0	0	184	12034	406	0	0	326	486	0	0	0	0	18920	856	252	734	0	98	128	0	626	0	0	0	0	0	0	0	0	0	0	0	164	0	698	0	130	0	210	0	10098	242	158	0	592	0	3140	0	242	0	256	0	182	0	802	1278	1492	628	356	0	0	0	5206	0	12346	0	2870	0	2906	0	0	0	864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195140	Rolandic_Oper_R	0	1656	548	2854	0	298	0	464	0	0	1350	10374	900	3044	0	2012	184	0	1026	2262	0	0	132	974	0	144	0	0	528	17900	908	1618	0	760	0	0	0	1948	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	4122	0	180	0	242	0	4314	0	168	0	116	0	0	1124	2290	590	5914	0	1170	828	1512	0	7614	0	11044	166	1462	0	1618	0	0	0	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
880608	Supp_Motor_Area_L	13344	2110	89018	18930	1442	380	8986	856	314	0	11476	942	8504	704	618	94	12034	1026	0	45468	0	0	15282	10116	230	780	128	112	20658	1498	12790	11624	15506	23170	278	478	1324	428	388	136	90	0	0	128	0	104	104	222	106	98	302	92	0	0	660	120	9078	468	184	0	334	588	2342	752	154	284	270	336	7700	1720	17050	13362	25560	7326	3448	2908	2640	900	2198	236	4440	212	794	0	808	0	0	0	758	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
988336	Supp_Motor_Area_R	12534	18250	23084	65084	96	1170	5022	9344	0	0	2458	8980	2266	6180	0	342	406	2262	45468	0	122	182	10348	21646	206	1450	0	218	1832	6220	7526	24364	14858	56228	1126	3036	684	3014	94	2104	0	0	0	500	0	970	0	1256	0	962	432	832	0	278	0	2260	1338	2826	116	338	246	1738	174	2018	0	584	360	2404	14520	14136	11848	24022	8666	11540	3126	2628	2484	17932	464	684	110	914	162	0	0	472	0	0	112	912	0	482	0	0	0	0	0	598	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
129804	Olfactory_L	0	110	1716	182	4666	1724	130	0	1768	0	0	0	148	0	4386	516	0	0	0	122	0	6582	0	192	882	536	4084	1482	4302	874	4886	2250	0	0	0	0	136	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7264	5020	5676	2206	872	1488	94	292	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183712	Olfactory_R	0	162	2176	360	3336	5036	0	0	722	212	0	0	0	0	1598	2560	0	0	0	182	6582	0	108	490	220	2804	2148	3318	2964	3604	4318	3960	0	0	0	0	214	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9948	11936	8400	5674	4150	3824	160	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
551372	Frontal_Sup_Medial_L	540	0	48040	15848	2136	410	20444	2948	0	0	6774	612	7702	874	206	0	326	132	15282	10348	0	108	0	32788	3010	1666	1198	202	4952	656	34602	19252	11324	16240	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	3252	2702	6104	1454	2194	490	280	0	0	0	92	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
715204	Frontal_Sup_Medial_R	1326	746	16470	62120	672	5930	6750	9484	0	198	2590	7374	2468	9642	202	1750	486	974	10116	21646	192	490	32788	0	2188	8032	362	1388	2974	11726	13864	51100	4454	19178	0	0	204	424	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	350	0	0	0	0	0	0	0	0	0	0	0	0	0	4044	21552	2398	11816	952	3168	430	896	248	398	98	434	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66068	Frontal_Med_Orb_L	0	0	964	332	3266	284	0	0	94	0	0	0	0	0	130	0	0	0	230	206	882	220	3010	2188	0	2710	4798	396	288	0	5860	1562	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	1088	1446	992	542	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
149176	Frontal_Med_Orb_R	0	184	862	4278	180	9450	108	188	0	334	0	270	0	244	0	394	0	144	780	1450	536	2804	1666	8032	2710	0	438	7004	190	846	2728	8914	0	362	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658	6674	358	7338	118	4122	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
109024	Rectus_L	0	0	1400	0	10184	528	132	0	2724	0	0	0	198	0	3162	106	0	0	128	0	4084	2148	1198	362	4798	438	0	802	1560	160	7482	2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3208	1764	2760	1432	656	1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77308	Rectus_R	0	0	288	430	422	8076	0	0	0	328	0	0	0	0	290	904	0	0	112	218	1482	3318	202	1388	396	7004	802	0	388	886	1098	2072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720	2790	536	2696	194	1518	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750132	Insula_L	6350	628	39926	5252	14368	938	17702	2146	5354	0	16768	1768	25784	334	11914	554	18920	528	20658	1832	4302	2964	4952	2974	288	190	1560	388	0	2356	8478	4036	522	668	634	512	12712	96	3090	0	874	0	124	0	0	0	466	0	390	0	946	0	304	0	10254	0	3780	492	384	0	194	0	738	0	174	0	608	0	582	0	8302	7380	31966	3372	7798	1426	1136	220	10208	0	10458	156	7300	0	7340	0	482	0	10484	0	1664	0	0	0	0	0	620	0	1998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
