data	data	426692	390788	902812	731316	112252	174432	305052	239516	77964	44420	205468	238628	235600	132264	168176	128924	271504	160196	787340	787356	75872	100136	333460	448748	34936	231144	40568	65900	602648	439428	274720	498996	212780	518372	207364	243424	296304	495648	100136	350868	49688	57028	359700	373632	199952	295020	414940	472924	269000	464104	488256	225544	119388	178560	470260	661184	456076	193452	201284	211656	279000	142900	190484	147648	138516	293792	490932	519288	520952	228644	195860	533056	344712	568376	64068	63648	243044	291472	80364	45776	192636	181376	123048	38720	337088	342300	20956	24920	288164	272592	735960	818048	565880	549152	87724	93032	610148	448472	835200	833792	388108	195084	468752	517364	190084	182116	33444	21784	53124	155172	477524	388344	308432	208000	130568	40568	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
426692	Precentral_L	0	3010	24210	464	0	0	10424	0	0	0	6510	0	1210	0	112	0	8774	0	8928	5688	0	0	88	138	0	0	0	0	12538	212	0	110	144	1114	2098	2590	12340	1558	656	246	150	0	340	0	0	0	374	248	0	0	294	0	0	0	982	200	30838	0	130	0	682	0	282	0	0	0	568	306	19424	1428	2564	366	10696	102	5758	0	21652	3492	3552	0	2146	0	1066	0	958	0	0	0	1130	0	106	0	0	0	0	0	232	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
390788	Precentral_R	3010	0	2566	9090	0	0	0	7072	0	0	0	12128	0	680	0	86	982	3984	1200	11096	0	0	0	212	0	136	0	0	1258	4262	0	270	0	142	1788	3860	2042	15340	0	5504	0	252	0	0	0	0	0	2580	0	196	0	0	0	0	198	5266	1840	10660	0	360	98	1348	0	2878	0	246	590	1838	3852	14644	204	6694	594	9248	288	2642	4846	31222	600	430	334	864	0	0	152	732	0	0	294	1174	0	200	0	0	0	0	0	588	0	376	0	0	0	0	0	0	0	0	0	120	238	0	0	0	0	0	
902812	Frontal_Sup_L	24210	2566	0	7360	6792	392	44110	864	2058	0	16968	126	19420	0	8050	130	11638	0	76350	13120	512	0	37956	6290	1094	728	0	0	44744	242	17756	6692	9890	5662	344	0	2088	206	112	0	130	0	112	0	0	0	0	142	0	0	116	0	0	0	114	0	10692	164	0	0	458	0	234	0	0	0	592	0	8308	432	10140	5356	24352	2904	3708	0	626	936	2484	0	3950	0	6032	0	350	0	0	0	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731316	Frontal_Sup_R	464	9090	7360	0	0	8170	1086	28880	0	3106	274	13946	556	6300	0	5568	0	4688	11912	51106	0	180	9922	39576	0	12878	0	0	574	17888	4394	35988	3042	20504	0	86	0	1666	0	928	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	712	196	1816	0	184	0	224	0	98	0	0	0	0	834	900	1168	27140	370	27184	146	2434	178	1812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112252	Frontal_Sup_Orb_L	0	0	6792	0	0	0	1144	0	7178	0	122	0	872	0	10538	0	0	0	574	0	2304	0	4938	0	2782	0	2692	0	4548	0	3152	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	7682	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174432	Frontal_Sup_Orb_R	0	0	392	8170	0	0	0	602	0	1518	0	952	0	730	0	1678	0	0	1870	3010	1368	2804	160	7452	108	12438	836	7190	0	1588	320	7914	0	340	0	0	0	118	0	88	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	1462	11806	498	10858	0	322	0	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305052	Frontal_Mid_L	10424	0	44110	1086	1144	0	0	0	3046	0	9866	0	22406	0	7900	0	1258	0	11180	1430	556	0	6638	672	0	0	0	0	17154	0	1002	634	2366	702	0	0	522	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	838	0	0	0	0	0	0	0	0	0	0	0	230	0	556	416	3434	236	1050	0	116	0	264	0	492	0	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239516	Frontal_Mid_R	0	7072	864	28880	0	602	0	0	0	2238	0	17558	0	12968	0	4194	0	1356	2016	6560	0	0	466	1926	0	180	0	0	0	9390	390	1572	300	2514	94	224	102	1550	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	646	0	0	0	166	0	224	0	0	0	202	0	0	270	5368	0	6950	0	968	198	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
