data	data	518812	371648	1.11784e+06	781596	265248	87288	530152	259216	97108	25556	260016	273840	295708	103056	145336	62556	290296	173176	1.09997e+06	1.0511e+06	58576	72712	417060	313228	18864	61496	32908	36180	719032	329824	229348	474048	162308	618288	173152	208020	330516	318852	115688	161100	62124	48852	329844	467236	225848	476484	300096	349592	271968	546552	570952	447976	133116	118888	384080	413052	402480	262772	154100	136784	359956	149568	132932	154916	134004	163808	328068	532276	167884	316500	190296	310688	308248	289328	52676	23100	164064	225684	125664	52276	317648	111732	96396	40036	475564	197132	29288	14676	330732	239852	491368	525652	446228	361788	54440	96004	400252	285452	519052	532252	308816	180412	331008	320504	118084	130432	12384	5952	27264	90728	303736	261588	265272	235928	109432	68888	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
518812	Precentral_L	0	4414	26792	7326	0	0	18182	1504	0	0	11932	380	1826	0	0	0	8162	0	22022	10682	0	0	172	106	0	0	0	0	10690	172	144	984	272	3778	1506	1244	5368	1122	456	192	0	0	130	0	224	0	0	0	198	0	716	0	176	0	1200	180	40692	0	0	0	3512	0	634	0	0	0	666	0	9412	5146	8822	4858	6714	0	4428	0	11838	9920	3604	0	3798	0	0	0	2104	0	0	0	1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371648	Precentral_R	4414	0	7644	13276	0	0	638	9864	0	0	0	22278	0	686	0	0	0	4110	7714	14166	0	0	0	142	0	0	0	0	130	7786	0	0	0	534	1424	1982	1824	5992	878	818	0	0	0	466	0	194	0	370	0	414	0	486	0	596	0	1518	1482	16722	0	0	188	934	0	4056	0	196	0	1380	1484	7288	1954	7836	0	2448	0	152	4116	17586	168	660	0	748	0	0	0	1478	0	0	0	4604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.11784e+06	Frontal_Sup_L	26792	7644	0	11402	22096	0	63956	8862	2158	0	12518	5744	19652	740	4946	0	11728	554	105414	20326	458	0	53600	6784	904	0	0	0	47178	606	13778	5586	3256	4938	1486	1404	7742	2190	900	422	1942	0	0	0	0	0	0	0	0	0	0	0	0	190	996	460	3682	3338	0	0	1272	1112	238	2196	0	0	0	0	1526	278	7812	1746	25704	710	6838	528	8274	1674	1918	0	7212	184	1552	0	510	132	0	0	828	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
781596	Frontal_Sup_R	7326	13276	11402	0	218	4952	1668	33310	0	1038	746	14592	352	4916	0	4280	624	8488	33916	68272	0	0	8440	38458	0	1394	0	0	1440	15174	2600	30184	1792	19998	360	390	404	3338	0	1322	0	0	0	0	0	0	0	112	0	0	0	0	0	176	0	958	6084	2442	0	0	0	452	0	1238	0	0	0	114	138	180	426	12892	164	13358	0	1758	482	13454	200	0	386	258	0	0	0	190	0	0	0	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265248	Frontal_Sup_Orb_L	0	0	22096	218	0	0	6460	0	12646	0	3586	0	9108	0	15268	0	588	0	4272	274	1226	0	10180	118	2218	166	2394	0	23490	0	4334	120	196	0	0	0	146	0	292	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	10512	0	0	0	0	0	0	0	306	0	1488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87288	Frontal_Sup_Orb_R	0	0	0	4952	0	0	0	734	0	3552	0	0	0	118	0	4134	0	0	282	404	0	898	0	3594	0	7068	0	5816	0	1444	0	1686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1948	0	7014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
530152	Frontal_Mid_L	18182	638	63956	1668	6460	0	0	1880	5772	0	12670	786	39518	514	8464	0	5552	108	19070	2942	0	0	18304	594	0	0	0	0	23056	124	2810	2590	806	1882	694	624	1856	626	0	152	0	0	0	0	146	0	0	0	0	0	0	0	224	0	816	144	3032	198	0	0	1300	0	182	0	0	0	152	0	0	0	2388	1036	2654	0	310	0	1298	210	2586	0	4446	0	166	0	1002	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259216	Frontal_Mid_R	1504	9864	8862	33310	0	734	1880	0	0	812	390	8786	0	6594	0	2770	614	1200	14656	13610	0	0	444	5612	0	0	0	0	986	2202	234	2778	0	3024	0	0	116	558	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	244	0	1488	0	0	0	450	0	1204	0	0	0	0	0	0	946	1768	0	1240	0	0	0	0	118	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
