data	data	393512	346144	1.07972e+06	963976	215416	123324	541056	272760	79644	30868	287904	247452	284812	149396	222636	105572	285188	125196	992736	918760	75560	78060	400332	342036	29200	69316	28992	47896	820088	372372	328644	355928	305200	513272	147368	176656	347720	375112	167412	197016	55128	57716	273152	393088	245032	394680	294352	241300	315836	494708	546296	394508	239444	148460	403884	381064	339752	328916	290200	219572	249572	205396	133556	196212	147052	294036	525232	540968	317532	232232	235812	379828	345616	402700	39076	20288	155356	229820	146264	41164	337140	220312	125336	72388	427848	287036	27132	16976	361600	218192	403812	389864	284488	298716	63632	70060	240448	217608	360976	367576	232612	190960	293228	268608	126228	116408	20264	4164	21072	53044	162260	173540	199780	108200	80404	37120	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
393512	Precentral_L	0	240	25090	1634	0	0	19158	0	0	0	15090	0	3120	0	0	0	13394	0	18042	2862	0	0	396	156	0	0	0	0	12506	96	2574	1172	376	162	748	510	6382	1126	714	0	0	0	364	0	296	0	150	0	616	0	1786	0	936	0	2288	0	24460	0	788	0	2050	0	838	0	0	0	1428	0	5826	0	3940	0	2634	102	1106	0	10030	1294	5214	0	3638	0	0	0	826	0	0	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
346144	Precentral_R	240	0	332	20734	0	0	0	10364	0	0	0	5408	0	782	0	298	0	3450	224	3492	0	0	0	0	0	0	0	0	106	4610	0	0	136	1078	100	854	358	4298	0	100	0	0	0	3448	0	3778	0	180	0	12066	0	7348	0	468	0	438	0	35406	0	4712	0	3166	0	4904	0	2740	248	10204	112	13672	284	1298	0	2640	0	568	268	3094	0	350	0	762	0	0	0	2350	0	0	0	1604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.07972e+06	Frontal_Sup_L	25090	332	0	13362	17784	0	72668	544	3398	0	15082	452	15994	506	9850	182	15644	128	94296	21334	0	0	43026	9550	1142	0	0	0	45612	536	11938	4862	8990	6570	318	612	11072	1570	1908	0	204	0	246	0	0	0	210	0	148	0	600	0	360	0	1844	0	4202	0	354	0	422	0	358	0	0	0	454	0	1408	0	7964	852	27688	208	6176	0	8386	1758	5420	0	8862	0	2806	0	1636	0	0	0	2940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
963976	Frontal_Sup_R	1634	20734	13362	0	418	6704	2388	43646	0	562	264	12176	484	8822	222	3806	150	5614	29634	91666	0	220	8928	34746	0	2692	0	186	1664	16314	5644	23912	1970	20292	2144	2844	4352	12376	1390	686	0	0	0	0	0	386	764	330	0	606	0	192	0	334	144	836	256	3460	0	908	0	234	0	896	0	342	0	724	5724	260	2392	27012	288	18258	0	1040	2700	26492	1074	650	174	922	0	306	0	144	0	0	0	1226	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	
215416	Frontal_Sup_Orb_L	0	0	17784	418	0	136	6854	124	11776	0	276	0	2198	0	14476	0	0	0	2862	0	1694	642	9030	1356	3572	112	2918	150	9902	0	6016	822	1506	614	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1976	512	8560	274	0	0	0	0	0	0	0	0	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
123324	Frontal_Sup_Orb_R	0	0	0	6704	136	0	0	2756	0	3230	0	0	0	472	106	4184	0	0	186	234	798	2190	322	4586	0	6914	342	5894	0	1224	1080	3948	0	0	0	0	0	162	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666	7858	400	6798	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
541056	Frontal_Mid_L	19158	0	72668	2388	6854	0	0	292	2746	0	9284	138	32298	228	12226	0	4352	0	16312	1916	0	0	18466	3746	636	0	0	0	25434	132	8382	3460	3804	1644	0	0	3362	0	288	0	0	0	0	0	0	0	0	0	0	0	528	0	374	0	714	0	2284	0	366	0	432	0	148	0	0	0	246	0	156	0	1468	522	3594	0	220	0	504	0	3504	0	2334	0	1032	0	1036	0	0	0	852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272760	Frontal_Mid_R	0	10364	544	43646	124	2756	292	0	0	988	116	10560	0	16768	0	3746	116	1100	2668	4612	0	0	1260	5482	0	0	0	0	232	5432	840	3354	216	4498	0	0	0	1320	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	886	0	0	0	0	0	0	0	0	0	0	0	0	1788	2328	0	7986	0	876	232	618	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
