data	data	528836	267844	1.13868e+06	734744	200720	129992	598988	313932	75916	19036	294148	167404	371860	208052	203456	76396	189112	139816	699728	616668	149416	147856	506964	415696	42460	145400	134532	140744	634116	321512	447192	660800	150188	469112	172392	170228	286140	288556	111764	144984	42384	44152	203896	274088	184472	242524	244788	272624	189516	227648	449056	175892	204140	62388	459736	341752	313800	300616	243624	159272	243900	181316	124052	106608	128744	99472	359252	281124	266856	165740	336316	344428	351632	378928	46428	14828	135424	154788	84536	27296	204252	110920	117492	38024	336912	214192	39232	12208	272640	241832	374556	335152	256880	166840	45396	43276	256388	198948	423696	355684	172120	86592	209636	165868	118576	103548	14652	5632	24068	41176	187252	162868	111680	63556	56508	35568	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
528836	Precentral_L	0	13628	39442	2142	0	0	27850	1044	0	0	11204	0	5468	0	0	0	8022	216	9166	8060	0	0	478	0	0	0	0	0	8004	172	534	1322	852	4044	1690	1404	7718	1276	906	0	0	0	0	0	110	0	0	0	0	0	362	0	942	0	1556	0	31876	830	958	0	3860	0	2746	102	220	0	648	0	22302	2510	4866	2302	7170	460	1532	0	17434	2108	2726	0	1510	0	0	0	332	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
267844	Precentral_R	13628	0	3682	5606	0	0	1974	15338	0	0	102	6176	0	144	0	0	0	5156	1916	2484	0	0	0	0	0	0	0	0	392	5720	0	260	0	1486	1162	1502	1198	4534	0	234	0	0	0	396	0	0	0	122	0	0	0	0	0	338	0	402	4162	12974	0	1488	0	2512	130	1202	0	0	0	230	4064	4976	1694	7564	2000	3572	440	0	414	10470	176	100	0	148	0	0	0	272	0	0	0	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.13868e+06	Frontal_Sup_L	39442	3682	0	14490	12446	0	92674	5566	3598	0	18584	296	32392	372	11366	0	5162	152	82822	17886	156	0	62094	9824	964	366	1492	0	35840	244	23742	8482	5854	7366	316	100	3398	132	402	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	822	0	4958	0	218	0	472	0	836	0	0	0	294	0	16202	276	7234	1538	17520	288	3066	0	11420	192	526	0	486	0	470	0	134	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734744	Frontal_Sup_R	2142	5606	14490	0	112	6092	2472	39196	0	172	1154	7916	974	16934	0	1542	0	4418	16424	56272	0	0	11760	38524	0	4584	0	772	2190	13378	9402	46050	1582	17082	0	0	0	564	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	188	0	0	0	0	0	0	0	0	0	0	644	0	3354	14698	1664	15026	190	990	1516	6572	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200720	Frontal_Sup_Orb_L	0	0	12446	112	0	504	3192	0	8784	0	478	0	4114	0	10348	0	0	0	958	0	5602	3250	2856	284	3968	740	12106	1482	8966	0	6790	2690	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5130	1682	2776	550	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
129992	Frontal_Sup_Orb_R	0	0	0	6092	504	0	0	604	0	1778	0	0	0	674	184	3320	0	0	0	250	1370	3364	198	5830	0	6164	934	9030	0	2168	890	5364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1276	4060	232	10710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598988	Frontal_Mid_L	27850	1974	92674	2472	3192	0	0	1210	4028	0	16100	0	38100	0	10262	0	2646	232	18248	1382	0	0	28534	3670	0	0	122	0	14654	146	7780	4132	1034	2620	164	160	1126	248	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	1114	0	0	0	384	0	146	0	0	0	0	0	2190	206	3882	1092	2116	0	104	0	2224	732	162	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
313932	Frontal_Mid_R	1044	15338	5566	39196	0	604	1210	0	0	1348	610	11088	418	16170	0	2904	0	4566	7520	8860	0	0	708	2128	0	0	0	0	804	11998	872	4312	126	2164	0	0	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	94	170	0	0	0	0	0	0	0	0	0	0	0	0	1746	2674	1174	8706	242	0	350	824	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
