data	data	544164	392352	955112	733728	162120	138948	568096	233888	106772	34472	284400	367576	309400	333632	181916	97576	247712	111864	754152	884312	126260	119916	483280	411168	92828	144124	105804	96804	737100	650704	494572	556972	189220	612680	142304	158076	297944	404944	150496	303860	37760	56624	234560	300296	146060	471740	305004	359588	143576	456820	539064	311408	232640	133832	481452	608672	274236	129384	153760	188512	203100	182180	79916	113460	195844	149876	414708	535548	253096	243012	387236	408596	407764	484276	58960	42388	146888	211320	175640	60280	284640	148340	131488	76060	354356	283140	41552	34720	334196	269688	433688	370284	330052	225032	68968	59408	287188	229552	431828	405976	248744	128728	310336	221400	189208	119604	27300	6900	28256	71664	203372	180536	162180	116396	87864	37352	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
544164	Precentral_L	0	7102	20846	1574	0	0	35470	202	0	0	14980	1310	2256	1212	0	0	9676	0	11900	11898	0	0	288	0	0	0	0	0	9570	1546	298	188	390	3770	1476	916	4826	938	454	230	0	0	464	0	264	170	576	128	312	172	11172	0	4620	0	1668	0	25750	0	2116	0	3170	0	1872	0	1674	0	1516	206	20238	2074	4380	1708	2736	384	1288	0	16660	3032	6962	0	4272	0	0	0	4488	0	0	0	4694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
392352	Precentral_R	7102	0	1660	9656	0	0	448	14308	0	0	146	11854	0	1752	0	0	120	1738	5458	30670	0	0	0	0	0	0	0	0	596	4806	376	120	1306	5646	2500	2224	1276	6592	826	1054	0	0	0	314	0	1870	328	564	138	1792	92	316	0	742	180	1634	1092	11078	0	240	164	834	0	3330	0	260	712	2268	8016	11998	936	8844	310	4796	420	102	1854	12144	158	802	0	1188	0	144	0	1592	0	0	0	2544	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
955112	Frontal_Sup_L	20846	1660	0	6424	8566	0	87960	694	3916	0	4110	1560	23328	1586	7006	0	6554	0	75888	10576	226	106	49492	5168	5418	96	1010	0	30778	2026	27310	5620	5258	4878	180	138	5638	298	1238	0	0	0	0	0	0	0	338	0	0	0	152	0	0	0	1778	0	2040	0	0	0	136	0	128	0	0	0	136	0	2844	0	9852	1416	27678	880	5452	0	7214	468	5454	0	3574	0	212	0	982	0	0	0	1164	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733728	Frontal_Sup_R	1574	9656	6424	0	0	7030	920	29892	0	926	232	11286	100	11040	0	2672	178	1024	15118	51692	236	366	11662	39308	116	5570	232	1322	492	18036	9962	36844	952	20730	0	0	336	6468	118	3288	0	88	0	0	0	160	0	410	0	156	0	0	0	0	0	2946	508	266	0	0	126	0	0	152	0	0	0	230	222	0	1276	15108	476	24538	0	3920	328	7426	96	98	0	414	0	100	0	130	0	0	0	296	0	0	0	0	0	0	0	1150	0	298	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	
162120	Frontal_Sup_Orb_L	0	0	8566	0	0	0	2888	0	14222	0	0	0	4032	0	12484	0	0	0	0	0	2828	242	4420	214	6672	562	5442	88	7946	0	3692	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1790	236	3886	92	0	0	0	0	0	0	0	0	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
138948	Frontal_Sup_Orb_R	0	0	0	7030	0	0	0	1204	0	4200	0	0	0	1220	0	6612	0	0	112	298	944	2786	556	5148	174	11190	832	9486	216	4914	630	1166	0	264	0	0	0	0	0	0	0	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924	2524	442	5852	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568096	Frontal_Mid_L	35470	448	87960	920	2888	0	0	94	3160	0	9872	512	31812	404	6074	0	3120	0	15912	1714	206	104	21822	1594	574	0	584	0	18406	536	7498	1434	2928	1158	320	278	1982	378	212	88	0	0	0	0	0	0	208	0	0	0	978	0	98	0	124	0	2694	0	636	0	642	0	476	0	512	0	340	0	410	0	1650	1022	2124	236	218	0	2660	926	6140	0	1164	0	0	0	202	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233888	Frontal_Mid_R	202	14308	694	29892	0	1204	94	0	0	814	230	13004	94	11002	0	862	154	618	1914	5368	0	0	844	3160	0	208	0	0	496	9106	1048	2516	0	2314	160	176	238	2646	192	708	0	0	0	0	0	418	0	344	0	426	0	0	0	0	0	414	126	366	0	0	0	98	0	418	0	0	138	500	0	0	438	840	0	5618	0	0	0	1906	0	118	0	134	0	0	0	190	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
