data	data	585284	344804	1.05507e+06	933176	120284	78184	588536	384692	68688	19788	300492	175644	317232	155296	182492	61844	299208	91216	882104	776716	59368	48564	504524	526140	70468	103576	42868	61500	565840	267512	474416	628260	275336	604636	135668	129484	284436	431516	104772	363864	42768	49416	241604	365092	108520	438836	221948	261808	149536	460736	404224	319100	173948	174712	439472	640632	387100	218768	156272	239440	250840	142796	136424	154916	225588	227020	243784	422072	265044	177336	257784	438612	390512	442524	63928	69828	110824	151160	108824	14660	216404	114096	97288	64380	321016	233600	27492	28072	318588	257488	372696	436964	295008	315640	23068	35164	237792	208764	373032	403496	241600	94792	298372	302216	114104	131424	34404	4648	26236	30416	208752	197824	191428	119200	108732	33636	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
585284	Precentral_L	0	4696	22026	1438	0	0	22732	246	0	0	14848	88	2416	106	234	0	15696	0	16882	5282	0	0	644	388	0	0	0	0	11248	0	1512	1354	596	2898	2360	930	10460	218	572	0	0	0	1114	0	0	0	474	0	634	0	4658	0	1172	0	2406	0	40352	0	1218	0	3612	0	4778	0	1312	0	1506	0	33674	1998	3636	3564	7786	0	3942	0	15854	2306	4020	0	5826	0	892	0	2036	0	0	0	4002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344804	Precentral_R	4696	0	2166	7800	0	0	266	12266	0	0	0	5088	0	660	0	0	0	380	7804	17552	0	0	180	0	0	0	0	0	166	1674	238	462	626	3098	168	738	138	10844	0	6708	0	0	0	306	0	626	0	128	0	1022	0	664	0	2154	0	7490	98	9858	0	230	0	540	0	1474	0	0	0	1258	7598	9498	1132	14054	604	5462	102	270	930	21456	0	0	0	118	0	0	0	326	0	0	0	1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.05507e+06	Frontal_Sup_L	22026	2166	0	18330	8330	0	84848	4322	3988	0	18114	428	23496	600	8472	0	9480	276	79670	16320	0	0	52746	19554	3442	0	1200	0	22828	868	25956	16056	14872	16064	0	0	2252	280	0	230	0	0	0	0	0	0	0	0	0	0	278	0	0	0	800	238	9642	0	0	0	428	0	792	0	0	0	0	0	798	104	7350	2648	18882	1066	1562	152	512	0	810	0	2438	0	284	0	404	0	0	0	1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
933176	Frontal_Sup_R	1438	7800	18330	0	0	5652	2392	44624	0	1672	1320	7878	436	8206	0	4262	1030	3404	23462	59568	0	0	20026	51086	172	3906	0	1932	1234	9768	13942	47616	6242	28568	0	0	0	8026	0	5330	0	0	0	368	0	286	0	250	0	552	0	432	0	582	0	6286	412	826	0	0	0	0	0	0	0	0	0	514	508	564	3566	23006	940	29188	94	4860	142	900	0	0	306	682	0	188	0	446	0	0	0	1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120284	Frontal_Sup_Orb_L	0	0	8330	0	0	0	854	0	8630	0	0	0	0	0	8932	0	0	0	0	0	836	0	3816	344	8276	0	5840	0	4112	0	2282	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704	0	6470	0	0	0	0	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78184	Frontal_Sup_Orb_R	0	0	0	5652	0	0	0	0	0	962	0	0	0	0	0	2162	0	0	0	0	0	600	92	3412	252	7510	0	7574	0	434	596	1724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2816	0	5306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588536	Frontal_Mid_L	22732	266	84848	2392	854	0	0	472	4380	0	21376	0	47140	0	14540	0	3876	0	17824	1988	0	0	13534	3594	0	0	0	0	18928	0	5932	2012	4710	3060	0	0	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	90	0	272	0	3930	0	0	0	92	0	166	0	0	0	0	0	534	124	1388	496	7310	0	326	0	250	0	666	0	688	0	362	0	238	0	0	0	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
384692	Frontal_Mid_R	246	12266	4322	44624	0	0	472	0	0	2334	154	13212	0	19810	0	5124	276	2210	8830	14068	0	0	1488	9090	0	0	0	0	364	7752	876	11122	922	6374	0	0	0	3052	0	2704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2846	0	150	0	0	0	0	0	0	0	0	0	0	0	0	2532	7230	282	6448	0	0	192	836	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
