data	data	675080	423792	839112	763952	145608	84804	561072	256928	101300	42768	216400	199408	192976	211780	183200	119608	242676	138832	648144	717744	86124	79580	321988	357632	28432	128620	61200	60136	598272	419860	383280	454392	185540	621228	202776	215788	375968	391160	171664	246324	33348	52652	295936	421740	229532	362860	356692	234832	292004	346876	559368	249048	188196	140140	502456	450256	357460	262404	165016	116044	272544	223476	95940	207840	189516	236628	409796	470944	293620	290656	299324	317924	261388	310160	53960	21520	233444	224240	73480	36760	183648	120920	100708	62032	290784	202600	28752	15764	277472	193436	487612	325052	280544	280768	64584	78716	335736	218436	475904	341488	237400	163596	276472	273164	80364	120168	12456	6620	55440	57728	220308	205948	190624	102804	77056	28328	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
675080	Precentral_L	0	17096	39054	6096	0	0	36362	2118	0	0	11908	284	596	272	0	0	11086	0	24550	9430	0	0	274	0	0	0	0	0	12854	384	3778	1628	896	4842	6532	3408	4694	2900	724	638	0	0	1580	100	564	100	944	0	904	94	5412	0	664	0	1800	272	46440	666	262	0	4554	98	2216	252	700	0	2486	258	17942	4356	3058	1844	8238	418	4616	92	11792	3696	3282	0	2094	0	160	0	2176	0	0	0	744	92	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
423792	Precentral_R	17096	0	5960	19910	0	0	4492	8612	0	0	272	3914	0	0	0	0	226	2004	5824	10854	0	0	188	0	0	0	0	0	2288	4142	1062	114	720	6604	2010	1544	558	6206	0	1334	0	98	98	4024	382	1318	0	272	0	380	210	822	0	1152	286	2380	7278	16274	0	90	404	370	0	900	0	408	358	2674	9468	11100	4232	7456	1494	2214	240	268	4870	17040	0	422	100	1080	0	0	124	2330	0	0	164	3182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
839112	Frontal_Sup_L	39054	5960	0	7430	6982	0	76620	2236	3612	0	9638	750	9556	1018	7914	82	8794	148	66132	11166	170	0	36156	3782	726	562	556	0	25084	1114	18260	4952	4656	3508	770	1746	2740	1622	398	276	0	0	174	0	82	0	186	0	104	0	658	0	0	0	608	0	5172	134	0	0	618	0	704	0	88	0	222	0	2522	416	7470	2828	11712	1682	4120	212	8136	2420	1282	0	924	0	2370	0	290	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
763952	Frontal_Sup_R	6096	19910	7430	0	212	5080	2562	32996	0	1760	728	12428	84	9120	0	3542	454	8522	11828	48398	120	228	12258	40486	0	8970	0	1094	4578	17556	9372	32480	4234	26160	136	184	270	3318	0	920	0	0	0	486	0	92	0	0	0	0	110	0	0	152	128	544	1700	2580	0	0	0	0	0	0	0	0	0	402	2162	178	4802	13486	972	11272	0	2406	614	3806	0	136	0	262	0	888	84	542	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145608	Frontal_Sup_Orb_L	0	0	6982	212	0	92	384	158	11738	0	0	0	176	0	13366	0	0	0	0	98	3886	800	5290	118	3348	0	8112	334	4710	0	4920	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2122	350	4528	274	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84804	Frontal_Sup_Orb_R	0	0	0	5080	92	0	0	800	0	3598	0	634	0	656	0	1444	0	0	0	168	392	1282	0	3720	90	8052	244	6816	0	1548	362	2092	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556	2936	174	1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
561072	Frontal_Mid_L	36362	4492	76620	2562	384	0	0	504	5496	0	9912	184	32276	210	10504	0	3734	0	20436	2572	0	0	12092	152	0	0	0	0	14154	142	8374	2724	2008	524	752	1770	2048	1586	210	270	0	0	104	0	0	0	104	0	0	0	296	0	0	0	160	0	4440	0	0	0	602	0	526	0	0	0	126	0	2366	398	910	714	3806	0	1070	0	6692	2410	770	0	352	0	1518	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
256928	Frontal_Mid_R	2118	8612	2236	32996	158	800	504	0	0	2776	354	5188	0	13922	0	4622	264	584	3786	9912	0	0	1376	6408	0	698	0	0	2592	6160	1670	3022	334	8676	0	0	0	422	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1368	360	0	0	0	0	0	0	0	0	0	0	0	0	2894	378	912	1350	86	318	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
