data	data	307476	189592	897520	839128	186972	78596	613564	303884	82916	15632	201016	267560	217280	192356	155412	122604	213476	166064	788312	853284	35996	57856	294244	261480	37116	46288	16624	25992	640364	411592	151624	252440	119540	428936	202164	182156	297184	369688	112836	192784	49248	59184	258288	285536	200532	315396	308992	369940	304372	332316	527800	286316	126872	52276	384940	387480	323552	169560	215956	98132	313284	178396	158928	127436	209000	180816	381664	396988	146996	153328	159868	445152	277176	383480	50364	25060	199492	194576	69648	19840	216560	52048	78596	40640	365724	332292	30264	22860	278808	182520	504360	454388	353988	332368	18400	83560	273984	256984	502376	475176	285464	134908	362528	307024	150296	89688	43208	8556	25140	50528	228124	294320	266408	143024	86020	28892	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
307476	Precentral_L	0	726	5934	1272	264	0	26758	212	0	0	12768	0	198	0	0	0	10798	0	2316	2848	0	0	0	0	0	0	0	0	14346	0	0	0	1282	558	3052	270	3042	338	178	0	0	0	608	0	0	0	228	0	0	0	1420	0	0	0	1924	0	29744	0	520	0	5862	0	1032	0	364	0	436	0	7806	480	1634	740	512	88	110	0	2638	1052	2898	0	3734	0	278	0	1854	0	0	0	472	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189592	Precentral_R	726	0	1462	2758	0	0	294	8148	0	0	0	3698	0	0	0	0	0	1526	3044	5422	0	0	0	0	0	0	0	0	0	3626	0	0	0	2824	278	936	186	6570	0	650	0	0	0	718	0	938	0	360	0	632	0	494	0	0	0	1530	0	13400	0	234	0	1352	108	1528	0	534	0	2518	904	9014	408	212	252	2480	158	228	1276	1894	0	164	0	1164	0	0	0	5828	0	0	0	4320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
897520	Frontal_Sup_L	5934	1462	0	13018	12896	0	79332	2146	2010	0	11280	1586	18140	1978	8318	246	11164	314	71356	22388	0	0	38854	1286	3240	0	438	0	45374	1372	9512	734	4438	5344	1946	1770	6372	1724	1032	348	0	0	0	0	0	0	120	0	0	0	0	0	0	0	2280	0	3548	156	0	0	0	0	376	0	0	0	130	0	2862	0	7762	7696	18086	786	3204	124	6104	1392	304	0	3660	0	1168	0	0	0	0	0	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
839128	Frontal_Sup_R	1272	2758	13018	0	306	4474	5104	34296	0	0	244	15170	542	5116	0	4374	142	15216	30034	83404	0	0	12166	34970	150	1940	0	452	1432	20172	2814	24100	3228	24400	1086	1526	264	8434	0	2532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	554	138	1228	0	0	0	0	258	250	0	0	0	0	3510	302	2184	22188	282	19110	148	2234	1708	9430	0	256	238	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186972	Frontal_Sup_Orb_L	264	0	12896	306	0	0	4434	96	11618	0	252	0	4306	0	15012	0	104	0	1454	580	278	0	6910	0	4508	0	2878	0	13528	0	2504	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1538	436	9082	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78596	Frontal_Sup_Orb_R	0	0	0	4474	0	0	0	1730	0	2170	0	0	0	526	0	2828	0	0	1296	1842	0	182	96	3750	108	3800	0	3012	0	504	0	3172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4956	0	4852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613564	Frontal_Mid_L	26758	294	79332	5104	4434	0	0	720	2902	0	21874	432	27658	404	4210	106	11666	130	13906	8158	0	0	15196	588	676	0	0	0	32526	448	1252	122	1054	738	3940	2968	4988	2900	178	600	0	0	166	0	0	0	0	0	0	0	0	0	0	0	364	0	5084	0	0	0	910	0	0	0	0	0	332	196	0	0	6292	2226	1994	382	0	0	5332	1086	866	0	3850	0	1244	0	86	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303884	Frontal_Mid_R	212	8148	2146	34296	96	1730	720	0	0	1114	122	14722	146	15374	0	3490	0	8562	3976	4740	0	0	1006	3852	0	0	0	0	308	14026	0	1272	0	2816	706	1300	176	7054	0	1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	1230	0	0	0	0	170	212	0	0	0	0	0	0	382	3538	0	7312	0	450	1466	3094	0	0	136	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
