data	data	502648	230360	1.0112e+06	791148	145048	75540	536952	293560	90856	27584	309252	246700	349720	163144	198820	90412	289868	245596	709912	669040	89576	93556	396216	430648	63992	89308	72516	72412	555964	424344	364212	637412	161180	517520	154924	176244	158612	153928	91332	79532	56624	32456	212964	202004	181420	152420	241636	215448	218848	181656	499808	127780	153396	58864	393680	236456	261224	195688	120348	79108	156036	94208	75636	51416	75820	87448	200604	241456	262324	191764	221044	459464	285136	189920	40856	10792	105832	120116	69580	12480	199540	57508	107980	42772	303164	155708	25012	15404	326448	139268	397484	405800	273216	379436	18428	31848	211560	168728	352476	336264	197304	117804	212748	214428	104704	91484	6636	1484	15496	29840	247964	180704	214676	84864	55696	38504	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
502648	Precentral_L	0	198	35062	0	0	0	32136	0	0	0	18832	0	1408	0	0	0	13424	0	16484	5494	0	0	0	0	0	0	0	0	9822	0	0	604	600	3796	7176	9282	2158	270	0	0	0	0	0	132	0	0	0	0	0	0	262	332	112	634	682	0	34854	2386	908	0	6598	0	772	0	0	242	0	616	24156	7192	468	768	3394	0	844	0	952	0	1754	0	1744	0	528	0	754	1986	0	0	1106	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
230360	Precentral_R	198	0	3428	19796	0	0	0	16964	0	0	0	3488	0	0	0	0	0	3488	4002	5208	0	0	0	154	0	0	0	0	0	2330	0	1238	274	522	0	208	0	5538	0	638	0	0	0	112	0	0	0	472	0	0	0	340	0	132	0	320	0	8482	0	0	0	670	0	928	0	622	0	564	238	3050	246	10224	0	1154	0	164	408	16874	0	92	0	170	0	0	0	1234	0	0	0	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	0	0	0	0	0	
1.0112e+06	Frontal_Sup_L	35062	3428	0	5566	13082	0	90284	2858	5656	0	24954	744	15716	122	11092	0	20082	1164	76236	9158	0	0	41938	7378	4306	478	618	0	29694	1174	16452	8266	5276	5942	0	574	3012	1080	0	154	0	0	0	130	0	0	0	0	0	0	0	0	0	0	282	226	13088	180	118	0	1246	0	0	0	0	0	0	170	1240	314	7174	4352	21106	342	1702	0	1758	638	1398	0	4704	0	2990	0	262	0	0	0	540	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
791148	Frontal_Sup_R	0	19796	5566	0	96	4492	202	56950	0	404	138	10662	446	9214	164	6630	0	23728	6988	49038	0	0	10380	48642	468	5510	0	428	412	26016	4398	36220	1814	28160	0	0	0	2162	0	284	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	186	0	2222	0	0	0	0	0	246	0	0	0	262	0	0	446	13624	156	5952	0	1066	184	10282	0	202	0	548	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	
145048	Frontal_Sup_Orb_L	0	0	13082	96	0	0	1694	0	11916	0	0	0	286	0	10660	0	0	0	0	0	2338	0	4534	222	4336	0	4666	0	3486	0	5172	230	0	0	0	0	0	0	1704	0	1442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	6030	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75540	Frontal_Sup_Orb_R	0	0	0	4492	0	0	0	1040	0	4680	0	0	0	376	0	4890	0	0	0	0	100	1700	120	2904	260	6674	0	6042	0	768	146	1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	234	0	2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
536952	Frontal_Mid_L	32136	0	90284	202	1694	0	0	0	4106	0	20332	0	36444	0	8310	0	6842	0	6506	302	0	0	13234	724	0	0	0	0	21988	0	3244	704	1214	786	0	466	1820	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4400	0	0	0	1184	0	0	0	0	0	0	0	142	172	204	174	5610	0	464	0	906	0	742	0	1404	0	1320	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293560	Frontal_Mid_R	0	16964	2858	56950	0	1040	0	0	0	1010	0	7612	0	12012	0	5586	0	3486	2982	4948	0	0	1148	8880	0	0	0	0	0	7260	536	4640	128	3500	0	0	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	574	0	0	0	0	0	196	0	0	0	124	0	0	126	1234	0	646	0	294	0	724	0	0	0	196	0	0	0	164	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
