data	data	582720	217696	861696	978648	154324	125596	500088	210288	78524	25416	238764	128964	220468	181736	158772	86500	159488	90056	657336	953448	85652	94928	317840	344316	15460	69548	76212	88500	436076	280276	248920	448060	145088	431544	113532	199316	211180	246920	66716	104224	36580	55940	249484	379460	267136	340972	246120	259808	270252	363624	570840	274948	201848	133732	388000	380572	231368	203128	139712	140964	248220	190860	104708	98036	210844	221540	299204	413620	226868	208176	230812	353440	226868	229880	39412	29300	190068	219464	77000	28696	220316	73680	59716	36668	360652	203968	28704	11372	277012	235832	421036	469104	281640	308020	41060	64344	278608	234896	423424	433152	212148	183268	253084	244172	133960	108720	10412	4756	27532	49372	250276	266808	167432	132736	75048	23268	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
582720	Precentral_L	0	1322	31098	10552	0	0	27052	2718	0	0	13656	500	938	160	0	0	10112	0	12322	5658	0	0	0	0	0	0	0	0	9434	140	170	238	1220	258	4830	3286	6528	2506	1518	388	0	0	286	0	144	0	1188	0	0	0	4924	0	2354	0	4626	126	29856	0	1352	0	5970	0	4992	0	2760	0	1708	0	27392	0	10700	470	2594	188	950	0	23122	2128	3528	0	4050	0	0	0	5644	0	0	0	2790	0	0	0	0	0	412	0	250	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	
217696	Precentral_R	1322	0	1284	8604	0	0	576	10424	0	0	0	5556	0	0	0	0	0	1112	2460	11644	0	0	0	0	0	0	0	0	0	2946	0	126	178	2984	434	2974	0	2804	0	146	0	0	0	886	0	500	0	120	0	1038	0	822	0	812	0	1536	0	20738	0	464	0	1264	0	2488	0	984	0	2118	600	7004	806	2818	0	1040	0	0	464	1572	0	642	0	1194	0	0	0	548	0	0	0	2816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
861696	Frontal_Sup_L	31098	1284	0	15018	9590	0	55698	2068	1946	0	18652	192	19094	324	6496	0	7608	0	65338	16648	0	0	43834	1664	240	0	232	0	28276	134	16974	1860	4712	856	308	292	6668	144	464	0	0	0	0	0	0	0	186	0	0	0	286	0	366	0	2038	0	5030	0	0	0	572	0	0	0	0	0	0	0	13172	0	4242	920	18274	0	2278	0	14026	254	2704	0	4586	0	390	0	1410	0	0	0	1796	0	0	0	0	0	278	0	112	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	
978648	Frontal_Sup_R	10552	8604	15018	0	0	5658	6850	27310	0	0	1438	6914	304	12524	0	2436	534	7448	34878	109108	0	326	8330	40968	0	1832	0	516	652	15270	3564	35628	1498	21180	978	1930	594	5666	0	1534	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	464	898	964	116	0	298	0	0	0	234	114	128	162	4152	274	8660	30548	670	16902	490	3240	1592	27482	116	544	488	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	
154324	Frontal_Sup_Orb_L	0	0	9590	0	0	370	2546	0	11626	0	0	0	2852	0	10574	364	0	0	114	0	1862	660	4510	0	2502	0	6844	448	7780	120	4936	0	0	0	0	0	0	0	110	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1398	0	7404	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125596	Frontal_Sup_Orb_R	0	0	0	5658	370	0	0	2576	132	3890	0	0	0	446	386	6262	0	0	170	512	1738	3264	262	4748	0	5708	1338	7658	172	1940	224	3944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758	4648	0	4994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
500088	Frontal_Mid_L	27052	576	55698	6850	2546	0	0	2938	1528	0	15970	1658	31448	1292	8756	0	1812	0	6774	3146	0	0	19612	268	0	0	0	0	12930	222	9492	826	3256	212	594	464	1708	254	260	0	0	0	0	0	0	0	204	0	0	0	338	0	726	0	1622	0	6668	0	0	0	524	0	0	0	418	0	118	0	780	0	8298	782	710	0	0	0	1874	318	3306	0	1592	0	0	0	2384	0	0	0	1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210288	Frontal_Mid_R	2718	10424	2068	27310	0	2576	2938	0	0	1010	182	5720	0	13194	0	2710	0	290	4618	3198	0	0	506	2070	0	0	0	0	126	2694	1652	6708	252	1242	0	0	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	422	0	0	0	0	0	0	0	0	0	0	0	0	3872	1618	112	2426	0	468	384	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
