data	data	673396	281792	736728	618240	185632	154688	464052	285140	135540	27072	340368	206196	267500	143604	173804	89800	324172	113976	667316	609144	165272	150808	269344	350752	32936	77208	104796	116688	629916	270472	359024	497192	190388	533760	175948	189924	263816	257016	92932	184400	44616	54672	164768	247256	102172	240816	242056	307736	105268	197868	383836	204668	165772	81580	477132	433984	354280	229044	176888	149136	201508	54224	125384	75036	158760	58404	225784	357424	326096	254200	440448	499988	334652	271156	57484	20496	185836	133240	94544	36624	198816	120468	110740	63816	278184	245972	36056	48244	339156	316104	522728	490176	482384	500804	54028	79920	393504	313324	547832	535508	243456	191772	509004	557076	121088	160756	16580	12784	23440	88648	301036	206960	347832	270952	125412	33292	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
673396	Precentral_L	0	5766	24220	3382	0	0	17970	2922	0	0	12322	1790	3246	114	0	0	15798	136	24862	12128	524	0	0	140	0	0	0	0	14802	224	282	306	1064	8870	3706	3766	10430	2106	844	1596	334	0	0	116	0	0	0	200	108	0	3858	0	1528	0	1442	232	37978	370	1532	0	3918	0	2462	0	596	0	3206	630	29536	4324	12370	2346	10908	548	9116	166	25964	862	3508	0	1808	0	210	0	1984	0	0	0	1222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
281792	Precentral_R	5766	0	638	3442	0	0	964	8454	0	0	252	9690	120	674	0	0	184	4158	2256	8796	278	0	0	0	0	0	0	0	254	1952	600	292	72	3302	874	1378	86	5594	0	1158	0	0	0	360	0	0	0	300	0	0	0	182	0	1206	0	808	998	10742	0	104	0	568	0	1642	0	78	0	344	3770	13534	2510	10050	392	2298	240	420	1120	20528	0	220	0	684	0	0	0	3350	0	0	0	3214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736728	Frontal_Sup_L	24220	638	0	7118	6754	0	67880	1418	1524	0	20452	566	18934	422	1750	0	11752	280	67616	6556	0	0	33878	6164	356	142	218	0	23834	470	16012	3914	4260	3944	0	122	546	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	2478	0	86	0	0	0	0	0	0	0	264	0	8752	0	6784	1288	11180	202	2428	0	312	156	140	0	1232	0	1052	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618240	Frontal_Sup_R	3382	3442	7118	0	0	5738	2506	45140	0	204	1294	10086	680	9464	0	2166	248	3416	15152	36994	0	68	8646	39400	74	1174	0	0	1528	8166	5240	37774	5316	24602	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990	0	0	0	0	0	0	0	0	0	0	1092	0	1850	15332	0	9076	0	706	0	624	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185632	Frontal_Sup_Orb_L	0	0	6754	0	0	790	548	0	10444	0	498	0	438	0	12812	214	464	0	220	0	5464	2200	2308	484	1436	138	10522	1252	10128	0	4564	772	0	0	0	0	330	0	74	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4582	1328	12638	348	0	0	0	0	0	0	138	0	756	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
154688	Frontal_Sup_Orb_R	0	0	0	5738	790	0	0	1314	354	5312	0	652	0	1878	620	6350	0	368	0	120	3012	5442	0	3118	354	5904	1478	11552	208	2316	480	2724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3116	4822	1262	7666	0	0	0	0	0	0	0	0	0	266	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
464052	Frontal_Mid_L	17970	964	67880	2506	548	0	0	666	2390	0	15752	458	31344	80	1642	0	7110	0	17708	1830	0	0	12728	2492	0	0	0	0	19196	108	8252	2278	2616	2272	0	0	490	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	124	0	0	0	0	0	0	0	0	0	0	122	0	3040	606	2790	396	1466	152	652	0	0	0	648	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285140	Frontal_Mid_R	2922	8454	1418	45140	0	1314	666	0	0	538	204	12944	128	14050	0	1444	172	1476	6570	11798	172	0	808	8656	0	0	0	0	248	3512	982	4964	580	4480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	536	0	0	0	0	0	0	0	0	0	0	0	0	1788	4218	128	1504	0	480	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
