data	data	579984	342352	1.01364e+06	801036	125196	75156	757128	360264	97056	24148	361756	143400	399056	186240	232976	94264	249624	107128	782608	722376	55824	63368	444720	456556	33524	64788	40708	36124	615596	311788	359220	621308	121852	508996	63808	84028	202548	170652	59700	113796	31956	39000	126652	264100	109308	335760	244052	233772	176088	362284	449760	220400	148120	79716	351736	280744	289780	157504	162392	47344	267056	112532	104916	127452	166264	67384	250276	365360	265068	229260	221828	463268	393924	311912	55252	10532	121276	134044	62056	23112	285440	76164	136536	48704	296916	148616	20012	17340	261620	164284	352292	291092	235784	230516	7512	36816	258544	164944	371976	336208	134972	81108	163336	161624	38164	59524	11380	10940	7764	26732	135984	172332	219368	98888	55040	20768	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
579984	Precentral_L	0	1072	11476	776	0	0	30722	130	0	0	18102	0	4198	0	0	0	10378	0	11794	12204	0	0	0	0	0	0	0	0	16864	112	0	188	1062	7926	1578	648	10896	566	432	0	0	0	0	0	198	0	0	0	768	0	3528	0	114	0	1160	0	32834	244	1194	0	11820	0	2858	0	4184	0	916	0	33616	4678	2004	318	9066	0	2998	0	22526	160	5078	0	5412	0	988	0	1276	0	0	0	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342352	Precentral_R	1072	0	220	25640	0	0	712	14112	0	0	0	6666	184	1692	160	446	0	10890	1472	6564	0	0	0	398	0	0	0	0	296	9450	198	2036	266	3582	184	870	142	6300	0	790	0	0	0	1520	0	1540	0	0	0	1384	0	808	0	120	0	322	0	12860	0	316	0	3852	0	4840	0	0	292	2198	360	4200	1138	11586	584	7820	0	470	0	17544	0	472	0	1882	0	370	0	186	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.01364e+06	Frontal_Sup_L	11476	220	0	5386	8864	0	102448	946	5924	0	25322	0	28490	0	10562	0	11830	0	89358	12210	0	0	51152	11474	574	0	406	0	36350	0	22612	7846	2206	4094	0	0	3240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1454	0	1312	0	0	0	530	0	122	0	296	0	0	0	1838	0	5816	554	23640	0	5004	0	1842	0	842	0	4692	0	4762	0	118	0	0	0	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
801036	Frontal_Sup_R	776	25640	5386	0	0	4796	1754	50296	0	860	0	2418	488	10442	414	3986	0	1330	8310	53090	0	0	14316	46380	0	1662	0	0	104	12912	9222	52282	1862	16826	0	0	0	1892	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	818	0	0	0	1630	0	2022	0	0	0	0	796	0	3146	35120	1152	13646	0	530	364	13202	0	0	0	282	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125196	Frontal_Sup_Orb_L	0	0	8864	0	0	0	1824	0	13330	0	0	0	1124	0	9434	0	0	0	0	0	902	0	2334	0	3876	158	5874	0	3456	0	4118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882	0	6422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75156	Frontal_Sup_Orb_R	0	0	0	4796	0	0	0	582	0	4462	0	0	0	188	0	2698	0	0	0	0	146	388	0	3390	0	5004	0	4272	0	496	360	3216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	3316	142	3960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
757128	Frontal_Mid_L	30722	712	102448	1754	1824	0	0	530	4020	0	22082	0	53844	0	10260	0	7884	0	28924	3240	0	0	23182	3626	0	0	0	0	27204	0	5980	2196	444	1862	0	0	5076	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	646	0	6732	0	0	0	4424	0	1386	0	904	0	0	0	194	0	1224	376	11846	0	1880	0	1546	0	1992	0	3450	0	2648	0	446	0	0	0	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
360264	Frontal_Mid_R	130	14112	946	50296	0	582	530	0	0	1236	0	9768	138	21858	118	3188	0	1564	1536	6440	0	0	2880	10240	0	0	0	0	0	9108	980	13210	524	5608	0	0	0	718	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	408	0	0	0	834	0	1070	0	0	0	0	0	0	1004	8850	426	9434	0	1464	0	356	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
