data	data	361192	234308	856892	875232	164060	170168	367176	338924	70232	75856	199320	142388	224612	149144	172204	118316	204456	142840	693300	803200	53216	57480	280352	339688	37056	143960	45476	58008	588204	334940	307780	426744	152288	508556	147972	144196	219992	240392	129920	148896	32196	48224	323584	403488	304792	348556	243192	288412	305196	325744	491020	204048	171616	133720	339692	387092	290656	120324	115456	86496	250060	91628	142180	127688	166096	111928	319728	354916	116056	104516	272056	352376	327644	318284	56564	22136	140660	155416	68512	36424	200356	174412	118340	65892	376012	188720	40688	19548	305936	229264	442404	410668	251876	273612	33544	59084	228056	211452	400120	410744	190516	127596	245428	226344	91004	135264	25712	19080	11144	47644	178476	201068	240720	159912	107660	31764	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
361192	Precentral_L	0	2956	19690	4498	0	0	17386	1904	0	0	10592	0	1444	156	0	0	10956	0	4678	7846	0	0	0	0	0	0	0	0	13608	140	228	0	1020	1924	176	162	4300	0	182	0	0	0	0	0	0	0	0	0	0	0	1020	0	586	0	88	0	33826	0	166	0	2936	0	2126	0	148	0	480	0	11136	0	1588	0	3678	0	706	0	10420	1084	2822	0	1420	0	0	0	1212	0	0	0	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234308	Precentral_R	2956	0	1280	16776	0	0	236	20990	0	0	0	3782	0	0	0	0	0	2734	332	2286	0	0	0	0	0	0	0	0	250	2944	0	80	0	1568	796	1004	1056	4334	620	116	0	0	0	1706	0	824	0	308	0	586	0	448	216	492	312	476	2204	16174	0	346	0	680	0	2038	0	0	0	2442	386	4218	932	2414	406	3236	74	130	1326	7406	0	1046	0	728	0	0	0	100	0	0	0	1004	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	
856892	Frontal_Sup_L	19690	1280	0	10554	11848	96	61396	1526	1622	106	7892	164	16760	148	7942	180	2016	0	67836	25938	0	0	35402	5310	498	410	918	0	26938	226	21274	9788	5930	15766	270	0	3502	0	714	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	262	0	528	0	0	0	0	0	0	0	0	0	110	0	4898	0	9272	364	23556	110	6516	0	15338	474	92	0	1120	0	1002	0	290	0	0	0	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875232	Frontal_Sup_R	4498	16776	10554	0	574	8342	924	47682	0	3126	2156	9532	624	9528	716	5580	1526	8704	24646	69170	0	0	6780	35882	0	3654	0	274	6330	16858	4298	27702	446	24756	642	984	1250	5306	606	588	0	0	0	232	0	0	0	204	0	0	86	0	198	272	294	698	1462	172	0	0	0	0	0	90	0	0	84	128	3344	156	7452	18826	5212	18248	76	1920	1420	8664	0	542	726	3706	822	1014	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	
164060	Frontal_Sup_Orb_L	0	0	11848	574	0	0	2986	184	10224	0	0	0	2784	0	12170	0	0	0	1916	954	1328	0	3146	860	3100	922	5724	0	5758	0	5760	1060	0	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2520	0	6936	0	0	0	0	0	0	0	0	0	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170168	Frontal_Sup_Orb_R	0	0	96	8342	0	0	0	5328	0	5612	0	0	0	1530	0	2890	0	0	742	1824	100	1746	540	7432	172	11346	192	8012	0	976	1518	8112	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	10962	0	6978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367176	Frontal_Mid_L	17386	236	61396	924	2986	0	0	200	2608	0	9096	0	19822	0	4278	0	6440	0	8874	934	0	0	9856	1582	94	0	0	0	14462	84	4774	928	574	656	0	0	1122	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	226	0	1732	0	120	0	190	0	88	0	0	0	0	0	100	0	912	0	2508	0	284	0	5474	308	254	0	1034	0	336	0	260	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338924	Frontal_Mid_R	1904	20990	1526	47682	184	5328	200	0	0	1896	656	7380	296	15386	318	2000	358	1956	3330	7658	0	0	472	3646	0	0	0	0	2574	3616	572	3146	0	2256	536	756	988	3754	598	0	0	0	0	214	0	0	0	168	0	0	0	0	202	254	302	244	1456	1596	0	120	0	132	0	302	0	0	0	82	0	108	3596	3472	1858	4074	0	948	1028	5150	0	676	192	456	344	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	
70232	Frontal_Mid_Orb_L	0	0	1622	0	10224	0	2608	0	0	0	0	0	3006	0	12636	0	0	0	140	0	74	0	94	0	448	0	1464	0	1244	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	1038	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75856	Frontal_Mid_Orb_R	0	0	106	3126	0	5612	0	1896	0	0	0	462	0	1356	0	9868	0	0	492	2868	0	250	0	0	0	438	0	1080	88	1320	0	72	0	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	4690	0	3016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199320	Frontal_Inf_Oper_L	10592	0	7892	2156	0	0	9096	656	0	0	0	120	13930	782	404	536	8502	0	3946	2170	0	0	496	126	0	0	0	0	15836	728	3034	1408	0	936	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5068	0	0	0	0	0	0	0	0	0	0	0	0	0	3834	468	862	98	0	0	0	0	548	0	824	0	4294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
142388	Frontal_Inf_Oper_R	0	3782	164	9532	0	0	0	7380	0	462	120	0	0	7786	178	646	70	3874	1290	6372	0	0	0	92	0	0	0	0	808	15124	0	70	0	1512	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	1080	1168	442	5574	0	266	0	0	0	114	226	818	76	668	0	76	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
224612	Frontal_Inf_Tri_L	1444	0	16760	624	2784	0	19822	296	3006	0	13930	0	0	96	14446	0	686	0	4622	516	0	0	1602	98	0	0	0	0	20960	90	4138	882	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	2124	176	1122	72	0	0	0	0	0	0	0	0	1494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
