data	data	583320	236748	959372	657964	218732	158904	527068	228292	85848	63412	267624	124524	278448	165132	175220	109444	237548	134684	772672	723544	88916	102148	461972	464056	95236	192772	78196	92532	573800	304056	391324	614936	160888	564404	75252	108360	196760	220920	47924	126840	39652	57776	213820	304528	160740	421516	311664	216668	186472	452300	390456	251288	138948	75576	282204	274932	307240	284040	113576	269724	148172	81076	88084	70796	100184	122364	189552	452524	365524	355816	342036	414548	320236	380872	32320	17184	71776	73392	70644	44020	162164	126152	149156	70908	266512	266984	32136	27024	219960	180856	327740	338028	351148	365280	22764	41776	211624	148768	362160	323704	228752	191400	348396	348520	135376	101572	29008	14356	22004	45128	194068	169152	187652	139980	68208	20720	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
583320	Precentral_L	0	5844	28374	1832	532	0	22348	814	0	0	10592	116	1830	0	0	0	14474	0	24748	15274	0	0	1142	0	204	0	0	0	20376	118	2682	448	438	4888	644	1366	9332	744	698	148	0	0	0	0	0	0	0	0	0	0	96	0	0	0	400	0	35256	1560	626	0	1192	0	0	0	0	0	464	0	27508	3884	9266	550	18560	254	2730	0	12208	702	1514	0	1980	0	2422	0	134	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236748	Precentral_R	5844	0	892	4878	0	0	588	10504	0	0	256	9236	0	662	0	106	218	3684	3774	14986	0	0	0	276	0	0	0	0	504	2006	0	318	278	2340	0	0	108	3190	0	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	2584	13610	0	308	0	638	0	914	0	0	0	360	5136	7728	1972	7322	178	2884	0	870	134	7518	0	296	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
959372	Frontal_Sup_L	28374	892	0	5188	20702	558	91730	1168	6202	0	17364	366	24612	210	16298	108	9256	0	57384	13262	316	0	46418	7918	4744	694	548	0	34272	312	17092	8082	12266	5178	0	0	1298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	1356	0	0	0	0	0	0	0	0	0	0	0	11308	0	10468	1104	13992	410	530	0	256	0	0	0	1324	0	5560	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657964	Frontal_Sup_R	1832	4878	5188	0	174	8060	1602	32574	0	2072	1464	3678	1000	11746	0	2878	206	2466	15936	38878	108	358	15046	44984	178	8944	100	1078	2024	7644	4960	36956	790	28168	0	0	146	398	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	592	332	0	0	0	0	0	0	0	0	0	0	304	124	4690	17460	570	15808	0	246	0	1474	0	330	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218732	Frontal_Sup_Orb_L	532	0	20702	174	0	0	3958	0	13256	0	888	0	2704	0	14412	0	292	0	556	0	2092	424	7776	1156	9246	594	4676	160	9648	0	7432	976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1814	300	3670	0	0	0	0	0	0	0	0	0	1928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
158904	Frontal_Sup_Orb_R	0	0	558	8060	0	0	0	1866	0	8696	0	0	0	542	0	4412	0	0	478	472	232	2482	2042	8224	1006	14490	202	8972	0	716	2324	7960	0	764	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	2240	148	2112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
527068	Frontal_Mid_L	22348	588	91730	1602	3958	0	0	482	5046	0	8982	156	35094	0	11402	0	6064	0	13092	4360	0	0	12482	704	384	0	0	0	15696	104	5338	1504	7760	1016	0	0	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778	0	0	0	0	0	0	0	0	0	0	0	510	138	3188	344	1620	198	0	0	3522	0	0	0	354	0	2294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
228292	Frontal_Mid_R	814	10504	1168	32574	0	1866	482	0	0	2778	1990	7360	812	14388	0	4350	212	832	2728	3800	0	0	564	2978	0	182	0	0	2538	1376	464	2158	0	2492	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	556	0	0	0	0	0	0	0	0	0	0	240	106	5506	3300	424	2972	0	136	0	212	0	150	0	0	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
