data	data	506052	228156	953528	919948	131304	156496	500436	384700	80832	94944	174200	250392	259616	182324	213140	139968	279792	201316	716136	909320	90476	100832	334528	441340	43604	125204	49268	58684	689820	566872	355660	410272	162256	644348	165556	183436	320040	616428	179948	535316	41744	77116	318800	423492	169884	307868	423512	419808	244276	311028	518864	311820	128692	167684	434228	793764	364492	209040	148244	75496	279200	147316	148220	127344	152752	163780	281248	523860	221280	200116	444132	573504	380268	630016	68776	34120	238156	255372	87656	31648	167104	123632	117384	90192	360556	268272	31900	41640	286508	242336	486128	484144	300796	281228	56388	56756	369348	303736	537368	538612	234632	157752	341436	309664	204332	167424	35404	17972	33096	63392	267788	265964	171524	153080	151728	49000	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
506052	Precentral_L	0	4576	21412	2070	0	0	21884	600	0	0	10948	0	1772	0	0	0	13034	0	17502	8944	0	0	0	0	0	0	0	0	10600	0	0	0	562	4476	8618	3310	3606	3424	0	1792	0	0	112	0	174	0	0	388	270	0	3634	0	242	0	444	1390	36594	0	2456	0	6968	0	2274	0	302	0	900	0	22756	3408	1990	786	1202	460	346	0	8848	3978	2572	0	1302	0	0	0	5862	0	0	0	4000	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
228156	Precentral_R	4576	0	1140	7816	0	0	570	9040	0	0	0	5050	0	568	0	0	142	3082	1444	6214	0	0	0	0	0	0	0	0	336	4058	0	0	470	2292	270	630	270	4390	0	3542	0	0	96	1380	166	442	0	826	92	286	0	578	0	772	0	5930	320	15792	0	0	0	246	0	840	0	112	176	2330	4782	6034	1002	1092	868	3358	702	260	746	2820	0	944	0	1590	0	0	0	1892	0	0	0	1442	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
953528	Frontal_Sup_L	21412	1140	0	18486	5872	228	75712	4814	1924	0	8274	404	12662	342	6028	200	15312	102	91598	27606	0	0	37156	8110	1110	424	298	0	30604	714	16482	4796	5142	11316	422	436	2786	914	408	676	114	0	0	0	0	0	0	0	0	0	248	0	0	0	160	490	9406	0	184	0	656	0	358	0	0	0	0	0	1896	0	7376	3778	14178	1672	4262	164	9642	1298	3126	0	1174	0	1902	0	430	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
919948	Frontal_Sup_R	2070	7816	18486	0	418	7422	8242	40238	108	1168	1990	13340	3860	7584	2400	3226	1064	10312	18390	60342	0	214	13046	42280	0	5522	0	456	7182	24198	6734	25646	1790	28442	350	508	1066	6670	390	4934	0	0	0	226	0	368	0	660	0	394	0	560	0	120	150	4798	364	842	0	296	0	102	0	0	0	0	140	608	1174	0	6494	21820	3702	23228	828	2196	1570	8150	116	298	246	104	600	626	0	144	0	0	120	304	0	0	0	0	0	0	0	104	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131304	Frontal_Sup_Orb_L	0	0	5872	418	0	444	1824	0	9002	0	0	0	1040	0	8396	0	0	0	224	380	2308	116	2560	192	4642	760	7304	0	3930	0	4396	212	0	214	0	0	228	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2918	128	7528	94	108	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156496	Frontal_Sup_Orb_R	0	0	228	7422	444	0	0	2448	0	8172	0	98	0	622	0	5690	0	0	324	708	0	2738	640	6508	838	10632	178	8266	116	1574	1826	6338	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	7780	188	3960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
500436	Frontal_Mid_L	21884	570	75712	8242	1824	0	0	1088	2478	0	5200	0	22828	0	5936	0	5238	0	12798	7196	0	0	17802	3102	0	0	0	0	13536	0	6164	1242	1844	3686	1646	892	1732	1180	0	896	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	498	6772	0	128	0	1822	0	530	0	0	0	170	0	408	0	2578	846	2408	382	244	0	4192	1426	1682	0	462	0	204	0	220	0	0	0	174	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
384700	Frontal_Mid_R	600	9040	4814	40238	0	2448	1088	0	0	3962	968	8632	2828	15554	1838	6262	556	4826	3912	5818	0	0	1664	7756	0	0	0	0	5036	12884	620	2960	0	4086	438	582	1638	3914	1018	2470	0	0	0	142	0	116	0	438	0	116	0	256	0	100	302	2758	98	524	0	0	0	0	0	0	0	0	0	242	0	0	5102	6208	2440	7252	826	1096	650	4286	0	226	0	0	246	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
80832	Frontal_Mid_Orb_L	0	0	1924	108	9002	0	2478	0	0	0	0	0	1952	0	11892	0	0	0	106	94	478	136	0	0	274	0	3352	0	2292	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1320	314	4080	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94944	Frontal_Mid_Orb_R	0	0	0	1168	0	8172	0	3962	0	0	0	0	0	1558	0	12506	0	0	454	980	0	1046	0	636	116	1298	0	3104	104	1904	184	474	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	4358	0	4864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174200	Frontal_Inf_Oper_L	10948	0	8274	1990	0	0	5200	968	0	0	0	0	9018	0	112	0	10654	0	6118	514	0	0	164	0	0	0	0	0	13074	206	846	92	0	0	92	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	5418	0	108	0	1250	0	630	0	0	0	0	0	0	0	2330	2018	336	374	0	0	0	0	490	0	988	0	4362	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
250392	Frontal_Inf_Oper_R	0	5050	404	13340	0	98	0	8632	0	0	0	0	114	13598	154	148	0	10202	1822	11044	0	0	224	3630	0	300	0	0	1228	25064	158	1448	0	4862	0	0	398	1548	362	1344	0	0	0	0	0	0	0	186	0	0	0	0	0	0	108	1390	0	2042	0	0	0	0	0	0	0	0	0	0	0	0	1354	3058	546	9244	0	102	106	420	0	0	0	192	0	1034	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259616	Frontal_Inf_Tri_L	1772	0	12662	3860	1040	0	22828	2828	1952	0	9018	114	0	0	19664	0	2184	0	2610	1108	0	0	834	182	0	0	0	0	23778	150	5574	1014	290	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858	0	0	0	0	0	0	0	0	0	0	0	0	0	5332	4442	2666	256	0	0	0	0	0	0	558	0	1848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182324	Frontal_Inf_Tri_R	0	568	342	7584	0	622	0	15554	0	1558	0	13598	0	0	0	5548	0	1066	540	6772	0	0	462	5926	0	354	0	0	102	17536	174	2390	0	4594	0	0	0	584	0	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484	0	188	0	0	0	0	0	0	0	0	0	0	0	0	164	1404	0	2112	0	0	0	0	0	0	0	112	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213140	Frontal_Inf_Orb_L	0	0	6028	2400	8396	0	5936	1838	11892	0	112	154	19664	0	0	112	0	0	1628	1076	2288	192	256	124	228	0	2050	0	19200	100	2426	606	0	316	0	0	744	0	264	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5548	3340	7726	396	0	0	0	0	0	0	150	0	670	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
139968	Frontal_Inf_Orb_R	0	0	200	3226	0	5690	0	6262	0	12506	0	148	0	5548	112	0	0	0	860	2308	0	1340	198	1464	0	230	0	1480	306	8864	0	1038	0	1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	6454	176	7928	0	0	116	0	0	0	0	340	0	1004	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279792	Rolandic_Oper_L	13034	142	15312	1064	0	0	5238	556	0	0	10654	0	2184	0	0	0	0	0	11170	552	0	0	100	0	0	0	0	0	24448	234	214	0	0	0	634	0	340	106	0	0	0	0	0	0	0	0	0	0	0	0	2160	0	124	0	176	0	18686	0	1548	0	2246	0	2950	0	228	0	160	0	824	0	2262	1030	254	490	0	0	344	98	4176	0	6894	0	4022	0	3654	0	0	0	1588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201316	Rolandic_Oper_R	0	3082	102	10312	0	0	0	4826	0	0	0	10202	0	1066	0	0	0	0	868	5450	0	0	0	1100	0	0	0	0	370	22768	0	0	0	1002	0	0	0	3052	0	1774	0	0	0	320	0	344	0	206	0	370	0	530	0	268	0	2730	0	6014	0	180	0	212	0	3562	0	0	0	680	0	110	422	1194	180	6966	0	108	122	510	0	3488	0	3408	0	1076	0	676	0	0	0	814	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
716136	Supp_Motor_Area_L	17502	1444	91598	18390	224	324	12798	3912	106	454	6118	1822	2610	540	1628	860	11170	868	0	41904	0	0	5778	1952	0	0	0	0	23902	2208	5220	3796	10286	19134	560	386	2938	966	478	700	132	0	0	0	0	0	0	0	0	0	206	0	0	0	182	510	5662	0	154	0	546	0	294	0	0	0	0	0	5056	0	7020	5040	12388	4254	6200	148	10450	1396	2478	0	846	0	1730	100	372	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
909320	Supp_Motor_Area_R	8944	6214	27606	60342	380	708	7196	5818	94	980	514	11044	1108	6772	1076	2308	552	5450	41904	0	0	170	4860	19130	0	246	0	0	2970	18404	4230	10056	7480	52752	1646	4144	850	7482	200	5924	0	178	0	848	0	636	0	682	0	712	0	2714	0	750	0	5666	0	1038	0	196	0	170	0	260	0	1068	0	2096	9784	19410	2906	22236	2242	19762	650	1370	2470	20602	0	0	0	358	288	464	0	2774	0	0	0	1846	0	0	0	0	0	0	0	364	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90476	Olfactory_L	0	0	0	0	2308	0	0	0	478	0	0	0	0	0	2288	0	0	0	0	0	0	5168	0	0	764	202	1212	0	2330	0	4622	1436	0	0	0	0	940	0	434	0	1054	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8616	4830	6042	1818	186	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100832	Olfactory_R	0	0	0	214	116	2738	0	0	136	1046	0	0	0	0	192	1340	0	0	0	170	5168	0	0	198	0	2370	0	3822	0	3386	3252	3980	0	0	0	0	0	0	0	0	0	894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5904	7980	4462	2654	146	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334528	Frontal_Sup_Medial_L	0	0	37156	13046	2560	640	17802	1664	0	0	164	224	834	462	256	198	100	0	5778	4860	0	0	0	22974	1516	1304	98	0	852	830	17822	14446	4596	13934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	730	1126	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441340	Frontal_Sup_Medial_R	0	0	8110	42280	192	6508	3102	7756	0	636	0	3630	182	5926	124	1464	0	1100	1952	19130	0	198	22974	0	392	9166	0	460	296	9356	8448	27110	656	21982	0	106	0	1076	0	1032	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	6004	198	7314	0	0	0	130	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43604	Frontal_Med_Orb_L	0	0	1110	0	4642	838	0	0	274	116	0	0	0	0	228	0	0	0	0	0	764	0	1516	392	0	1856	2684	340	0	0	4646	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1288	0	944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125204	Frontal_Med_Orb_R	0	0	424	5522	760	10632	0	0	0	1298	0	300	0	354	0	230	0	0	0	246	202	2370	1304	9166	1856	0	358	4754	0	604	4140	9678	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	5820	0	2096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49268	Rectus_L	0	0	298	0	7304	178	0	0	3352	0	0	0	0	0	2050	0	0	0	0	0	1212	0	98	0	2684	358	0	118	950	0	2550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2110	0	1372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58684	Rectus_R	0	0	0	456	0	8266	0	0	0	3104	0	0	0	0	0	1480	0	0	0	0	0	3822	0	460	340	4754	118	0	0	1622	186	1218	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1984	0	1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
689820	Insula_L	10600	336	30604	7182	3930	116	13536	5036	2292	104	13074	1228	23778	102	19200	306	24448	370	23902	2970	2330	0	852	296	0	0	950	0	0	1212	6674	1522	0	508	3212	730	12496	1280	5246	1026	1730	0	188	0	134	0	0	388	384	0	2548	0	350	0	5436	562	10106	0	1268	0	1414	0	570	0	0	0	1104	0	802	0	20484	9234	18860	2816	324	0	6548	1248	8872	0	7182	0	7272	116	5802	0	0	0	6862	0	226	0	0	0	0	0	442	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
566872	Insula_R	0	4058	714	24198	0	1574	0	12884	0	1904	206	25064	150	17536	100	8864	234	22768	2208	18404	0	3386	830	9356	0	604	0	1622	1212	0	342	3954	0	9046	0	118	110	9118	0	6330	0	1978	0	1266	0	1030	0	610	0	1096	0	1432	0	796	0	9896	0	6946	0	618	0	336	0	328	0	174	0	2114	0	324	1550	7588	672	27684	0	164	322	1010	0	3570	0	10074	0	3850	0	5544	0	0	0	4688	0	0	0	0	0	0	0	326	0	556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
355660	Cingulum_Ant_L	0	0	16482	6734	4396	1826	6164	620	482	184	846	158	5574	174	2426	0	214	0	5220	4230	4622	3252	17822	8448	4646	4140	2550	186	6674	342	0	20676	7630	9284	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12926	5264	9508	2730	190	94	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
410272	Cingulum_Ant_R	0	0	4796	25646	212	6338	1242	2960	0	474	92	1448	1014	2390	606	1038	0	0	3796	10056	1436	3980	14446	27110	164	9678	0	1218	1522	3954	20676	0	3168	25308	0	0	0	312	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4158	13874	2750	7970	186	212	208	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
